瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
165,格器,2017-11-24 17:00,7.2,,72,.8,.25,,1,Sc,2000,,7.4
165,格器,2017-11-24 18:00,6.1,,76,0,.02,,1,Sc,2000,,5.5
165,格器,2017-11-24 19:00,5.7,,78,,,,,,2000,,5
165,格器,2017-11-24 20:00,5.3,,81,,,,,,2000,,4.4
165,格器,2017-11-24 21:00,4.6,,82,,,,2,Sc,2000,,3.7
165,格器,2017-11-24 22:00,3.8,,83,,,,,,2000,,3.4
165,格器,2017-11-24 23:00,3.3,,85,,,,,,2000,,3.7
165,格器,2017-11-25 00:00,2.9,,87,,,,6,Sc,2000,,3.6
165,格器,2017-11-25 01:00,2.8,,87,,,,,,2000,,3.5
165,格器,2017-11-25 02:00,2.7,,84,,,,,,2000,,2.9
165,格器,2017-11-25 03:00,2.4,,88,,,,2,Sc,2000,,2.7
165,格器,2017-11-25 04:00,2.3,,90,,,,5,ScCi,1993,,2.9
165,格器,2017-11-25 05:00,2.1,,90,,,,6,Ci,1993,,2.9
165,格器,2017-11-25 06:00,2,,90,,,,6,Ci,2000,,3
165,格器,2017-11-25 07:00,1.6,,90,,,,8,Ci,1994,,2.7
165,格器,2017-11-25 08:00,1.8,,89,0,.04,,7,Ci,1988,,3.2
165,格器,2017-11-25 09:00,2.7,,85,0,.22,,8,Ci,1805,,3.9
165,格器,2017-11-25 10:00,5.2,,75,.8,.7,,3,Ci,1975,,7
165,格器,2017-11-25 11:00,7.6,,69,1,1.2,,3,Ci,1883,,10.1
165,格器,2017-11-25 12:00,10.3,,63,1,1.56,,0,,1856,,16.3
165,格器,2017-11-25 13:00,12.2,,62,1,1.6,,0,,2000,,18.1
165,格器,2017-11-25 14:00,12.5,,63,1,1.47,,0,,1885,,17.1
165,格器,2017-11-25 15:00,12.9,,65,1,1.16,,3,Ci,2000,,13.8
165,格器,2017-11-25 16:00,12.4,,69,1,.72,,3,Ci,1889,,12.1
165,格器,2017-11-25 17:00,11.6,,75,.7,.25,,4,Ci,1802,,9.8
165,格器,2017-11-25 18:00,10.8,,77,0,0,,5,Ci,1583,,8.4
165,格器,2017-11-25 19:00,10.4,,80,,,,,,1600,,7.9
165,格器,2017-11-25 20:00,10,,85,,,,,,1301,,7.4
165,格器,2017-11-25 21:00,9.9,,86,,,,4,Sc,1177,,7
165,格器,2017-11-25 22:00,10,,81,,,,,,1218,,6.9
165,格器,2017-11-25 23:00,10.4,,79,,,,,,1274,,7
165,格器,2017-11-26 00:00,10.4,,82,,,,7,,1197,,6.9
165,格器,2017-11-26 01:00,10.2,,81,,,,,,1403,,6.7
165,格器,2017-11-26 02:00,10,,82,,,,,,1458,,7.2
165,格器,2017-11-26 03:00,11.6,,87,,,,2,Sc,2000,,7.4
165,格器,2017-11-26 04:00,11.9,,83,,,,4,Sc,1999,,7.4
165,格器,2017-11-26 05:00,11.7,,82,,,,2,Sc,1997,,7.2
165,格器,2017-11-26 06:00,11.6,,85,,,,0,,1705,,7.3
165,格器,2017-11-26 07:00,11.4,,89,,,,0,,1467,,7
165,格器,2017-11-26 08:00,11.6,,91,0,.01,,2,Ci,1229,,7.5
165,格器,2017-11-26 09:00,12.5,,88,.8,.28,,0,,1195,,9.4
165,格器,2017-11-26 10:00,13.4,,84,.9,.58,,3,Ci,1134,,11.8
165,格器,2017-11-26 11:00,14.4,,76,1,1.08,,0,,1043,,14.4
165,格器,2017-11-26 12:00,14.8,,76,1,1.32,,2,Sc,775,,18.4
165,格器,2017-11-26 13:00,15.4,,62,1,1.44,,0,,857,,18.8
165,格器,2017-11-26 14:00,12.4,,72,.6,.9,,6,Sc,792,,16.6
165,格器,2017-11-26 15:00,11.8,,70,1,.92,,5,Sc,838,,14.6
165,格器,2017-11-26 16:00,11.1,,49,1,.6,,0,,1564,,12
165,格器,2017-11-26 17:00,9.9,,63,.4,.24,,0,,1916,,9.6
165,格器,2017-11-26 18:00,9.2,,68,0,.02,,0,,1448,,7.9
165,格器,2017-11-26 19:00,8.7,,76,,,,,,1737,,7.3
165,格器,2017-11-26 20:00,8.1,,78,,,,,,1670,,6.6
165,格器,2017-11-26 21:00,8,,75,,,,0,,1990,,6.5
165,格器,2017-11-26 22:00,7.3,,77,,,,,,1980,,5.9
165,格器,2017-11-26 23:00,6.4,,83,,,,,,1798,,5.3
165,格器,2017-11-27 00:00,5.7,,80,,,,0,,1890,,4.7
165,格器,2017-11-27 01:00,5,,79,,,,,,1982,,4
165,格器,2017-11-27 02:00,3.9,,81,,,,,,1705,,3.3
165,格器,2017-11-27 03:00,3.1,,79,,,,0,,1734,,2.9
165,格器,2017-11-27 04:00,2.7,,75,,,,0,,1809,,2.4
165,格器,2017-11-27 05:00,2.2,,76,,,,0,,1667,,1.8
165,格器,2017-11-27 06:00,1.5,,86,,,,0,,1378,,1.4
165,格器,2017-11-27 07:00,1,,88,,,,0,,1231,,1.2
165,格器,2017-11-27 08:00,1.1,,87,.1,.04,,0,,1114,,2
165,格器,2017-11-27 09:00,2.8,,79,1,.44,,0,,1246,,4.3
165,格器,2017-11-27 10:00,4.7,,68,1,.95,,0,,1554,,6.6
165,格器,2017-11-27 11:00,5.8,,64,1,1.36,,0,,1527,,8.4
165,格器,2017-11-27 12:00,7,,59,1,1.6,,0,,1626,,13.5
165,格器,2017-11-27 13:00,8.5,,56,1,1.64,,0,,1496,,15.1
165,格器,2017-11-27 14:00,9,,55,1,1.5,,0,,1538,,14.2
165,格器,2017-11-27 15:00,9.8,,55,1,1.19,,0,,1525,,12.4
165,格器,2017-11-27 16:00,10.3,,57,1,.75,,0,,1399,,10.8
165,格器,2017-11-27 17:00,8.6,,67,.9,.29,,0,,1390,,8.1
165,格器,2017-11-27 18:00,6.8,,76,0,.02,,0,,1343,,6.3
165,格器,2017-11-27 19:00,6.2,,82,,,,,,1154,,5.6
165,格器,2017-11-27 20:00,5.7,,89,,,,,,1040,,5
165,格器,2017-11-27 21:00,5.3,,87,,,,0,,1149,,4.6
165,格器,2017-11-27 22:00,4.8,,83,,,,,,1017,,4
165,格器,2017-11-27 23:00,4.3,,84,,,,,,878,,3.6
165,格器,2017-11-28 00:00,4,,89,,,,0,,755,,3.6
165,格器,2017-11-28 01:00,4.1,,93,,,,,,614,,3.6
165,格器,2017-11-28 02:00,3.8,,95,,,,,,585,,3.5
165,格器,2017-11-28 03:00,3.6,,98,,,,0,,457,,3.3
165,格器,2017-11-28 04:00,3.6,,98,,,,7,Ci,485,,3.1
165,格器,2017-11-28 05:00,4.1,,98,,,,8,Sc,471,,5.5
165,格器,2017-11-28 06:00,5,,96,,,,6,Sc,506,,6.5
165,格器,2017-11-28 07:00,5.7,,92,,,,9,Sc,559,,6.8
165,格器,2017-11-28 08:00,6.2,,93,0,.01,,9,Sc,482,,7.6
165,格器,2017-11-28 09:00,7.7,,93,.1,.29,,9,Sc,504,,11.2
165,格器,2017-11-28 10:00,9.4,,85,.3,.56,,9,Sc,558,,11.8
165,格器,2017-11-28 11:00,10.3,,86,.1,.56,,6,Ac,534,,15.2
165,格器,2017-11-28 12:00,11.9,0,80,.9,1.44,,6,Ac,592,,18.1
165,格器,2017-11-28 13:00,13.9,,74,.7,1.2,,3,Ac,784,,18.9
165,格器,2017-11-28 14:00,14,,75,.4,.8,,10,ScAs,1002,,17.1
165,格器,2017-11-28 15:00,13.7,,78,0,.38,,10,ScAs,883,,16.1
165,格器,2017-11-28 16:00,13.5,,78,0,.21,,10,ScAs,902,,14.4
165,格器,2017-11-28 17:00,12.7,,85,0,.07,,10,ScAs,1068,,12.8
165,格器,2017-11-28 18:00,12.2,,91,0,0,,9,Sc,721,,12
165,格器,2017-11-28 19:00,12,,93,,,,,,622,,11.3
165,格器,2017-11-28 20:00,11.9,,87,,,,,,721,,11.2
165,格器,2017-11-28 21:00,11.4,,92,,,,6,Sc,621,,9.4
165,格器,2017-11-28 22:00,11.1,,90,,,,,,626,,9.8
165,格器,2017-11-28 23:00,10.7,,98,,,,,,499,,10.4
165,格器,2017-11-29 00:00,10.7,,98,,,,9,Sc,543,,10.5
165,格器,2017-11-29 01:00,10.7,,95,,,,,,541,,10.4
165,格器,2017-11-29 02:00,10.3,,98,,,,,,568,,9.1
165,格器,2017-11-29 03:00,9.6,,98,,,,7,Sc,509,,8.4
165,格器,2017-11-29 04:00,9.2,,98,,,,8,ScAc,348,,9
165,格器,2017-11-29 05:00,9,,98,,,,10,ScAs,378,,9.2
165,格器,2017-11-29 06:00,9.3,,98,,,,9,ScAc,637,,9.6
165,格器,2017-11-29 07:00,10.2,,98,,,,9,Sc,491,,9.7
165,格器,2017-11-29 08:00,9.7,,98,0,.01,,10,ScAs,288,,9.9
165,格器,2017-11-29 09:00,9.3,,92,0,.18,,10,ScAs,349,,10.2
165,格器,2017-11-29 10:00,9.4,,78,.5,.54,,6,Ac,539,,11.6
165,格器,2017-11-29 11:00,9.1,,64,.2,.65,,7,Ac,990,,12.8
165,格器,2017-11-29 12:00,9.9,,49,.8,1.1,,6,Ac,1299,,15.5
165,格器,2017-11-29 13:00,8.7,,53,.3,.78,,6,Ac,1762,,13.3
165,格器,2017-11-29 14:00,8,,55,0,.28,,10,ScAs,1964,,11.3
165,格器,2017-11-29 15:00,7.9,,58,0,.28,,10,As,2000,,11
165,格器,2017-11-29 16:00,7.4,,61,0,.23,,10,As,2000,,10.1
165,格器,2017-11-29 17:00,7,,65,0,.11,,10,As,2000,,8.7
165,格器,2017-11-29 18:00,6.6,,70,0,0,,8,Ac,2000,,7.5
165,格器,2017-11-29 19:00,6.5,,69,,,,,,2000,,7.4
165,格器,2017-11-29 20:00,6.4,,66,,,,,,2000,,7.3
165,格器,2017-11-29 21:00,6.2,,67,,,,8,Ac,2000,,6.6
165,格器,2017-11-29 22:00,6.1,,64,,,,,,2000,,6.7
165,格器,2017-11-29 23:00,5.8,,66,,,,,,2000,,6.2
165,格器,2017-11-30 00:00,5.8,,70,,,,9,Ac,2000,,6.5
165,格器,2017-11-30 01:00,5.6,,72,,,,,,2000,,5.8
165,格器,2017-11-30 02:00,5.3,,72,,,,,,2000,,6.2
165,格器,2017-11-30 03:00,5,,71,,,,10,As,2000,,5.9
165,格器,2017-11-30 04:00,4.6,,74,,,,9,Ac,2000,,5.4
165,格器,2017-11-30 05:00,4.3,,75,,,,8,Ac,2000,,5.4
165,格器,2017-11-30 06:00,3.9,,80,,,,8,ScAc,2000,,5.3
165,格器,2017-11-30 07:00,3.5,,78,,,,9,Ac,2000,,5
165,格器,2017-11-30 08:00,2.8,,75,0,.01,,8,Ac,2000,,4.7
165,格器,2017-11-30 09:00,2.7,,72,.1,.16,,4,Ac,2000,,5.9
165,格器,2017-11-30 10:00,3.6,,66,.7,.8,,3,Sc,2000,,6.6
165,格器,2017-11-30 11:00,4.5,,53,1,1.35,,0,,2000,,7.6
165,格器,2017-11-30 12:00,5.5,,35,1,1.57,,2,Ci,1950,,12.8
165,格器,2017-11-30 13:00,5.5,,42,1,1.67,,3,Ci,2000,,15
165,格器,2017-11-30 14:00,5.1,,48,1,1.55,,3,Ci,2000,,11.7
165,格器,2017-11-30 15:00,4.8,,51,1,1.24,,0,,2000,,8.5
165,格器,2017-11-30 16:00,4.3,,52,1,.79,,0,,2000,,6.7
165,格器,2017-11-30 17:00,3.5,,60,1,.29,,0,,2000,,4.6
165,格器,2017-11-30 18:00,2.8,,64,0,.02,,0,,2000,,3.3
165,格器,2017-11-30 19:00,2.4,,71,,,,,,2000,,2.8
165,格器,2017-11-30 20:00,2.2,,69,,,,,,2000,,2.6
165,格器,2017-11-30 21:00,1.9,,67,,,,6,Sc,2000,,2.5
165,格器,2017-11-30 22:00,2.4,,67,,,,,,2000,,3.2
165,格器,2017-11-30 23:00,2,,64,,,,,,2000,,3.8
165,格器,2017-12-01 00:00,1.9,,63,,,,9,,2000,,3.8
165,格器,2017-12-01 01:00,1.8,,63,,,,,,2000,,3.7
165,格器,2017-12-01 02:00,1.3,,63,,,,,,2000,,2.5
165,格器,2017-12-01 03:00,.6,,63,,,,2,Sc,2000,,.9
165,格器,2017-12-01 04:00,0,,66,,,,2,Sc,2000,,.8
165,格器,2017-12-01 05:00,-.3,,72,,,,5,Sc,2000,,.4
165,格器,2017-12-01 06:00,-.5,,75,,,,4,Sc,2000,,.7
165,格器,2017-12-01 07:00,-.2,,78,,,,9,Sc,2000,,2.3
165,格器,2017-12-01 08:00,.2,,76,0,0,,9,Sc,2000,,2.9
165,格器,2017-12-01 09:00,.9,0,76,.1,.19,,9,Sc,2000,,4
165,格器,2017-12-01 10:00,2.4,,63,1,.92,,1,Sc,1940,,5.7
165,格器,2017-12-01 11:00,3.6,,55,1,1.32,,0,,1995,,6.5
165,格器,2017-12-01 12:00,4.3,,48,1,1.62,,0,,1978,,11.2
165,格器,2017-12-01 13:00,4.3,,43,1,1.68,,0,,2000,,13.7
165,格器,2017-12-01 14:00,4.9,,41,1,1.57,,0,,2000,,11.9
165,格器,2017-12-01 15:00,4.7,,40,1,1.27,,0,,2000,,7.9
165,格器,2017-12-01 16:00,4.9,,39,1,.82,,0,,2000,,6.6
165,格器,2017-12-01 17:00,4.4,,39,1,.35,,0,,2000,,4.5
165,格器,2017-12-01 18:00,2.9,,39,.3,.02,,0,,2000,,2.6
165,格器,2017-12-01 19:00,1.8,,42,,,,,,2000,,1.2
165,格器,2017-12-01 20:00,1.3,,34,,,,,,2000,,.7
165,格器,2017-12-01 21:00,1,,37,,,,0,,2000,,.5
165,格器,2017-12-01 22:00,.8,,46,,,,,,2000,,0
165,格器,2017-12-01 23:00,.3,,55,,,,,,2000,,-.4
165,格器,2017-12-02 00:00,.2,,44,,,,0,,2000,,-.6
165,格器,2017-12-02 01:00,-.4,,52,,,,,,2000,,-.7
165,格器,2017-12-02 02:00,-.4,,71,,,,,,2000,,-.1
165,格器,2017-12-02 03:00,-.2,,67,,,,7,ScCi,2000,,.4
165,格器,2017-12-02 04:00,-.4,,66,,,,5,ScCi,2000,,.2
165,格器,2017-12-02 05:00,-.6,,66,,,,3,Sc,2000,,-.2
165,格器,2017-12-02 06:00,-.9,,58,,,,0,,2000,,-.5
165,格器,2017-12-02 07:00,-.9,,65,,,,4,Ci,1978,,-.5
165,格器,2017-12-02 08:00,-.9,,60,0,.02,,6,ScCi,2000,,.1
165,格器,2017-12-02 09:00,.3,,56,0,.18,,7,Sc,1976,,3.1
165,格器,2017-12-02 10:00,2.6,,58,.3,.53,,8,Sc,1938,,7.7
165,格器,2017-12-02 11:00,6,,51,.9,1.24,,5,Ci,1934,,9.3
165,格器,2017-12-02 12:00,7.1,,54,1,1.26,,4,Ci,1967,,12.9
165,格器,2017-12-02 13:00,8.1,,57,.5,1.13,,6,ScCi,2000,,13.9
165,格器,2017-12-02 14:00,8.6,,57,.3,.95,,7,ScAc,1977,,14.3
165,格器,2017-12-02 15:00,9.2,,60,.7,.93,,8,Ac,1990,,12.7
165,格器,2017-12-02 16:00,9.1,,61,1,.67,,3,Sc,2000,,10.2
165,格器,2017-12-02 17:00,8.1,,67,.4,.24,,7,Ac,2000,,7.9
165,格器,2017-12-02 18:00,7.4,,71,0,.01,,8,Ac,2000,,6.1
165,格器,2017-12-02 19:00,6.2,,71,,,,,,1699,,4.7
165,格器,2017-12-02 20:00,5.3,,71,,,,,,1295,,4.4
165,格器,2017-12-02 21:00,5,,72,,,,0,,1383,,3.3
165,格器,2017-12-02 22:00,4.3,,78,,,,,,1182,,2.6
165,格器,2017-12-02 23:00,3.6,,89,,,,,,1050,,2.2
165,格器,2017-12-03 00:00,3.4,,91,,,,0,,1055,,2.3
165,格器,2017-12-03 01:00,2.8,,92,,,,,,916,,1.8
165,格器,2017-12-03 02:00,2.8,,86,,,,,,996,,3.9
165,格器,2017-12-03 03:00,3.2,,83,,,,7,Sc,1170,,4.2
165,格器,2017-12-03 04:00,3.2,,84,,,,7,Sc,1156,,3
165,格器,2017-12-03 05:00,3,,84,,,,6,Sc,1159,,2.7
165,格器,2017-12-03 06:00,2.5,,92,,,,2,Sc,986,,2.9
165,格器,2017-12-03 07:00,2.6,,94,,,,8,Sc,880,,3
165,格器,2017-12-03 08:00,2.8,,93,.1,.04,,7,Sc,944,,3.2
165,格器,2017-12-03 09:00,5.2,,77,1,.41,,3,Ci,1507,,5.8
165,格器,2017-12-03 10:00,7.4,,74,1,.86,,2,Ci,1137,,8.4
165,格器,2017-12-03 11:00,9.5,,61,1,1.24,,0,,1752,,10
165,格器,2017-12-03 12:00,11.8,,56,1,1.46,,0,,1566,,14.2
165,格器,2017-12-03 13:00,13.3,,59,1,1.63,,0,,1953,,19.2
165,格器,2017-12-03 14:00,12.4,,64,.9,1.25,,6,Ci,1998,,16.3
165,格器,2017-12-03 15:00,12,,66,.6,.68,,5,Ci,1967,,13.1
165,格器,2017-12-03 16:00,12.1,,67,.4,.5,,6,Ci,2000,,13.3
165,格器,2017-12-03 17:00,11.2,,73,.4,.22,,6,AcCi,1958,,9.5
165,格器,2017-12-03 18:00,10.1,,81,0,.01,,7,Ci,1922,,6.9
165,格器,2017-12-03 19:00,9.4,,85,,,,,,1651,,6.3
165,格器,2017-12-03 20:00,8.5,,85,,,,,,1462,,5.3
165,格器,2017-12-03 21:00,7.8,,89,,,,3,Ci,1229,,4.8
165,格器,2017-12-03 22:00,7.3,,98,,,,,,944,,5.1
165,格器,2017-12-03 23:00,7,,98,,,,,,794,,5.2
165,格器,2017-12-04 00:00,6.8,,98,,,,8,AcCi,764,,6.1
165,格器,2017-12-04 01:00,6.8,,98,,,,,,746,,6.3
165,格器,2017-12-04 02:00,6.9,,98,,,,,,612,,6.5
165,格器,2017-12-04 03:00,7,,98,,,,8,ScAc,565,,5.9
165,格器,2017-12-04 04:00,6.8,,98,,,,8,ScAc,485,,5.6
165,格器,2017-12-04 05:00,6.9,,98,,,,10,ScAs,377,,6.6
165,格器,2017-12-04 06:00,6.9,.4,98,,,,10,StNs,366,,6.8
165,格器,2017-12-04 07:00,6.5,,98,,,,10,StNs,228,,6.6
165,格器,2017-12-04 08:00,6,,98,0,.02,,10,ScAs,376,,5.4
165,格器,2017-12-04 09:00,6.3,.9,94,.3,.29,,9,Sc,517,,6.9
165,格器,2017-12-04 10:00,6.3,,85,.1,.3,,10,ScAs,817,,7.2
165,格器,2017-12-04 11:00,5.6,,77,.1,.5,,9,Sc,1618,,8.4
165,格器,2017-12-04 12:00,5.3,,67,.6,.92,,9,Sc,2000,,8.9
165,格器,2017-12-04 13:00,4.9,,65,.4,.84,,8,Sc,2000,,9.6
165,格器,2017-12-04 14:00,5,,64,.7,.94,,9,Sc,2000,,10
165,格器,2017-12-04 15:00,4.6,,62,.6,.8,,7,Sc,2000,,8.6
165,格器,2017-12-04 16:00,3.8,,63,.3,.41,,8,Sc,2000,,6.4
165,格器,2017-12-04 17:00,3.2,,60,.2,.18,,9,Sc,2000,,4
165,格器,2017-12-04 18:00,2.9,0,69,0,.01,,7,Sc,2000,,3.4
165,格器,2017-12-04 19:00,2,,80,,,,,,2000,,2.1
165,格器,2017-12-04 20:00,2.4,,77,,,,,,2000,,2.3
165,格器,2017-12-04 21:00,2.4,,73,,,,7,Sc,2000,,2.7
165,格器,2017-12-04 22:00,1.8,,83,,,,8,CuSc,2000,,2.6
165,格器,2017-12-04 23:00,1.8,,88,,,,7,CuSc,2000,,3.2
165,格器,2017-12-05 00:00,1.2,.1,96,,,,9,CuSc,731,,2.9
165,格器,2017-12-05 01:00,.7,,98,,,.3,9,CuSc,1922,,2.8
165,格器,2017-12-05 02:00,1.6,,93,,,,9,CuSc,1096,,2.5
165,格器,2017-12-05 03:00,1.7,.3,93,,,,8,CuSc,2000,,2.6
165,格器,2017-12-05 04:00,.7,,98,,,,9,CuSc,1669,,2.3
165,格器,2017-12-05 05:00,-.1,,98,,,.2,8,CuSc,156,,.5
165,格器,2017-12-05 06:00,-1.5,.4,98,,,.4,7,CuSc,1211,,.5
165,格器,2017-12-05 07:00,-2.1,,97,,,.5,9,CuSc,1036,,.1
165,格器,2017-12-05 08:00,-2.6,,87,.1,.03,.5,5,Sc,1913,,-.3
165,格器,2017-12-05 09:00,-2.1,0,71,1,.45,.3,3,Sc,1979,,.1
165,格器,2017-12-05 10:00,-1,,67,1,.98,.2,0,,1971,,2.5
165,格器,2017-12-05 11:00,.5,,69,1,1.36,,0,,1995,,3.7
165,格器,2017-12-05 12:00,1.3,,69,1,1.57,,1,Sc,2000,,6.5
165,格器,2017-12-05 13:00,2.3,,71,1,1.61,,6,Sc,2000,,11.7
165,格器,2017-12-05 14:00,2.7,,74,1,1.48,,8,CuSc,1960,,10.2
165,格器,2017-12-05 15:00,1.8,0,88,.5,.76,,8,CuSc,215,,6.4
165,格器,2017-12-05 16:00,1.8,,98,.4,.52,,8,CuSc,1586,,6.6
165,格器,2017-12-05 17:00,1.4,,98,0,.09,,8,CuSc,619,,4.3
165,格器,2017-12-05 18:00,1,.4,98,0,0,,8,CuSc,1723,,3.6
165,格器,2017-12-05 19:00,1,,98,,,,8,CuSc,1419,,3.3
165,格器,2017-12-05 20:00,.1,,94,,,,3,Sc,2000,,1.4
165,格器,2017-12-05 21:00,-.4,0,94,,,,2,Sc,1992,,.7
165,格器,2017-12-05 22:00,-1,,84,,,,,,2000,,.3
165,格器,2017-12-05 23:00,-.9,,76,,,,,,2000,,1.1
165,格器,2017-12-06 00:00,-.3,,73,,,,9,Sc,2000,,1.5
165,格器,2017-12-06 01:00,0,,83,,,,,,2000,,1.8
165,格器,2017-12-06 02:00,.3,,89,,,,,,2000,,1.9
165,格器,2017-12-06 03:00,.4,,91,,,,9,Sc,2000,,2
165,格器,2017-12-06 04:00,.6,,90,,,,8,Sc,2000,,2
165,格器,2017-12-06 05:00,.8,,89,,,,7,Sc,2000,,2.1
165,格器,2017-12-06 06:00,.9,,86,,,,8,Sc,2000,,2.1
165,格器,2017-12-06 07:00,1.1,,88,,,,8,Sc,2000,,2.3
165,格器,2017-12-06 08:00,1.2,,85,0,.02,,7,Sc,2000,,1.8
165,格器,2017-12-06 09:00,2.8,,83,.9,.38,,8,Sc,1650,,3.8
165,格器,2017-12-06 10:00,4.8,,76,1,.8,,0,,1802,,5.9
165,格器,2017-12-06 11:00,7.1,,71,1,1.21,,0,,1929,,7.6
165,格器,2017-12-06 12:00,9,,62,1,1.47,,3,Sc,1960,,10.7
165,格器,2017-12-06 13:00,9.1,,55,1,1.61,,1,Sc,1990,,14.7
165,格器,2017-12-06 14:00,9.2,,56,.9,1.05,,5,Sc,1966,,12.2
165,格器,2017-12-06 15:00,10,,55,1,1.17,,4,Sc,1834,,10.9
165,格器,2017-12-06 16:00,8.5,,57,.1,.35,,8,Sc,1997,,9.9
165,格器,2017-12-06 17:00,8.2,,61,0,.1,,6,Sc,2000,,8.1
165,格器,2017-12-06 18:00,7.8,,71,0,0,,8,Sc,2000,,7.3
165,格器,2017-12-06 19:00,6.9,,76,,,,,,1888,,4.8
165,格器,2017-12-06 20:00,6.1,,79,,,,,,1845,,4.1
165,格器,2017-12-06 21:00,5.3,,85,,,,0,,1118,,3.7
165,格器,2017-12-06 22:00,4.9,,86,,,,,,1307,,3.5
165,格器,2017-12-06 23:00,4.3,,89,,,,,,1231,,3
165,格器,2017-12-07 00:00,4.2,,94,,,,4,Sc,972,,3.2
165,格器,2017-12-07 01:00,4.2,,95,,,,,,902,,3.5
165,格器,2017-12-07 02:00,4.4,,90,,,,,,1320,,4.1
165,格器,2017-12-07 03:00,4.4,,92,,,,7,Sc,1272,,4.1
165,格器,2017-12-07 04:00,4.5,,94,,,,9,Sc,1164,,4.4
165,格器,2017-12-07 05:00,4.5,,95,,,,6,Sc,1046,,3.5
165,格器,2017-12-07 06:00,4.2,,93,,,,1,Sc,1025,,3.1
165,格器,2017-12-07 07:00,4.6,,89,,,,9,Sc,994,,4
165,格器,2017-12-07 08:00,4.4,,98,0,.03,,7,Sc,930,,3.9
165,格器,2017-12-07 09:00,6,,80,.6,.32,,0,,942,,6
165,格器,2017-12-07 10:00,8.6,,63,1,.72,,3,Ci,1305,,9.4
165,格器,2017-12-07 11:00,9.5,,59,1,.99,,3,Ci,1567,,10.1
165,格器,2017-12-07 12:00,10.2,,55,1,1.35,,4,Ci,1371,,12.6
165,格器,2017-12-07 13:00,9.2,,77,.7,1.24,,6,ScAc,776,,13.5
165,格器,2017-12-07 14:00,8.3,,85,.2,.68,,6,ScAc,812,,13
165,格器,2017-12-07 15:00,7.9,,84,0,.32,,6,ScAc,746,,11.5
165,格器,2017-12-07 16:00,7.5,,84,.1,.45,,8,ScAc,731,,10
165,格器,2017-12-07 17:00,7,,90,0,.22,,6,ScAc,640,,7.6
165,格器,2017-12-07 18:00,6.5,,88,0,.01,,7,ScAc,676,,7
165,格器,2017-12-07 19:00,5.6,,95,,,,10,ScAs,748,,6.2
165,格器,2017-12-07 20:00,5.3,,78,,,,,,1584,,5.5
165,格器,2017-12-07 21:00,4.4,.2,73,,,,10,ScAs,1964,,3.4
165,格器,2017-12-07 22:00,4.1,,69,,,,,,2000,,3.8
165,格器,2017-12-07 23:00,3.7,,72,,,,9,Sc,2000,,3.9
165,格器,2017-12-08 00:00,4,0,67,,,,9,Sc,2000,,3.6
165,格器,2017-12-08 01:00,2.7,,77,,,,7,Sc,1778,,2.6
165,格器,2017-12-08 02:00,2,,97,,,,8,CuSc,1457,,2.4
165,格器,2017-12-08 03:00,1.5,0,95,,,,7,Sc,1952,,2.5
165,格器,2017-12-08 04:00,1.4,,96,,,,8,CuSc,2000,,1.8
165,格器,2017-12-08 05:00,1.4,,94,,,.7,8,CuSc,2000,,.1
165,格器,2017-12-08 06:00,.3,2.3,98,,,1.6,8,CuSc,272,,.2
165,格器,2017-12-08 07:00,-.8,,98,,,2.8,9,CuSc,348,,1.2
165,格器,2017-12-08 08:00,-.8,,98,0,0,4,8,CuSc,223,,1.5
165,格器,2017-12-08 09:00,-.5,2.5,98,.4,.19,5,6,Sc,1326,,1.9
165,格器,2017-12-08 10:00,1.5,,74,.5,.41,4.1,7,Sc,2000,,1.9
165,格器,2017-12-08 11:00,1.8,,78,.7,.99,3.6,7,CuSc,1999,,2.6
165,格器,2017-12-08 12:00,2.1,0,79,.8,1.26,2.8,7,Sc,1935,,5.1
165,格器,2017-12-08 13:00,2.2,,83,.5,.99,2,5,Sc,1981,,5.8
165,格器,2017-12-08 14:00,2.6,,68,.6,.97,1.6,6,Sc,2000,,5.6
165,格器,2017-12-08 15:00,2.5,,67,.4,.64,,5,Sc,2000,,4.4
165,格器,2017-12-08 16:00,2.5,,79,.4,.52,,7,Sc,1854,,5.1
165,格器,2017-12-08 17:00,1.5,,94,.5,.33,,7,Sc,2000,,3.5
165,格器,2017-12-08 18:00,1.8,,82,0,.01,,8,Sc,2000,,2.6
165,格器,2017-12-08 19:00,2.2,,74,,,,,,2000,,1.8
165,格器,2017-12-08 20:00,2.5,,71,,,,,,2000,,2.3
165,格器,2017-12-08 21:00,1.8,,74,,,,9,Sc,2000,,2.4
165,格器,2017-12-08 22:00,1.4,,76,,,,,,2000,,2.6
165,格器,2017-12-08 23:00,.8,,86,,,,,,2000,,2.3
165,格器,2017-12-09 00:00,.3,,88,,,,8,Sc,2000,,1.1
165,格器,2017-12-09 01:00,-.1,,87,,,,,,2000,,.9
165,格器,2017-12-09 02:00,.5,,90,,,,,,2000,,1.5
165,格器,2017-12-09 03:00,.4,,89,,,,2,Sc,2000,,.5
165,格器,2017-12-09 04:00,.2,,91,,,,4,Sc,2000,,1.1
