瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
165,格器,2021-05-07 15:00,17.5,,70,.3,1.46,,8,Sc,1080,,22.5
165,格器,2021-05-07 16:00,16.7,,48,1,2.03,,5,Sc,418,,20.5
165,格器,2021-05-07 17:00,16.3,,42,1,1.57,,5,Sc,373,,19.1
165,格器,2021-05-07 18:00,15.8,,44,.8,.84,,5,ScCi,342,,16.4
165,格器,2021-05-07 19:00,14.4,,55,0,.27,,5,Sc,313,,14.1
165,格器,2021-05-07 20:00,13.8,,56,0,.02,,4,Sc,320,,12.6
165,格器,2021-05-07 21:00,13.2,,61,,,,3,Sc,319,,11.8
165,格器,2021-05-07 22:00,12.5,,62,,,,4,Sc,328,,11.4
165,格器,2021-05-07 23:00,12.2,,68,,,,4,Sc,317,,11.1
165,格器,2021-05-08 00:00,12,,66,,,,7,,320,,10.7
165,格器,2021-05-08 01:00,12,,70,,,,4,Sc,343,,10.5
165,格器,2021-05-08 02:00,11.5,,69,,,,9,Sc,349,,10.3
165,格器,2021-05-08 03:00,11.1,,75,,,,5,Sc,362,,10
165,格器,2021-05-08 04:00,10.8,,75,,,,1,Sc,359,,9.5
165,格器,2021-05-08 05:00,10.4,,80,,,,1,Sc,369,,9.2
165,格器,2021-05-08 06:00,10.1,,79,0,.02,,1,Sc,377,,9.1
165,格器,2021-05-08 07:00,10.9,,78,.5,.37,,2,Ci,394,,10.5
165,格器,2021-05-08 08:00,12.7,,71,1,1.04,,0,,387,,14.1
165,格器,2021-05-08 09:00,15.1,,59,1,1.83,,2,Ci,387,,19
165,格器,2021-05-08 10:00,17,,50,1,2.36,,7,ScCi,443,,22.3
165,格器,2021-05-08 11:00,18.8,,43,1,2.8,,6,ScCi,512,,26.2
165,格器,2021-05-08 12:00,19.4,,38,1,3.13,,5,Ci,662,,27.7
165,格器,2021-05-08 13:00,20.7,,35,1,2.9,,7,Ci,734,,30.7
165,格器,2021-05-08 14:00,20.8,,36,1,2.58,,5,ScCi,800,,28.9
165,格器,2021-05-08 15:00,20.7,,37,.6,1.89,,7,Sc,973,,26.2
165,格器,2021-05-08 16:00,20.9,,42,.5,1.28,,8,Sc,954,,24.5
165,格器,2021-05-08 17:00,20.4,,57,.1,.6,,7,Sc,1093,,22.1
165,格器,2021-05-08 18:00,19.5,,68,0,.52,,8,Sc,1051,,20.6
165,格器,2021-05-08 19:00,18.4,,77,0,.19,,5,Sc,943,,18.5
165,格器,2021-05-08 20:00,17.2,,86,0,.01,,0,,763,,16.7
165,格器,2021-05-08 21:00,16.3,,91,,,,0,,654,,15.7
165,格器,2021-05-08 22:00,15.6,,83,,,,1,Sc,693,,14.9
165,格器,2021-05-08 23:00,14.7,,87,,,,1,Sc,626,,14
165,格器,2021-05-09 00:00,13.8,,81,,,,1,,695,,12.9
165,格器,2021-05-09 01:00,13.4,,79,,,,0,,807,,12
165,格器,2021-05-09 02:00,13.1,,82,,,,0,,829,,11.6
165,格器,2021-05-09 03:00,12.4,,83,,,,1,Ci,885,,11.1
165,格器,2021-05-09 04:00,11.9,,85,,,,2,Ci,841,,10.7
165,格器,2021-05-09 05:00,12,,88,,,,3,Ci,872,,10.3
165,格器,2021-05-09 06:00,11.4,,80,0,.01,,2,Ci,876,,10
165,格器,2021-05-09 07:00,12,,78,.8,.42,,1,Ci,953,,11.3
165,格器,2021-05-09 08:00,13.8,,72,1,1.14,,0,,1183,,15.5
165,格器,2021-05-09 09:00,15.2,,56,1,1.91,,0,,1620,,20.2
165,格器,2021-05-09 10:00,17.2,,51,1,2.55,,0,,1672,,24.8
165,格器,2021-05-09 11:00,18.8,,49,1,3.07,,0,,1653,,29.3
165,格器,2021-05-09 12:00,19.9,,42,1,3.38,,3,Ci,1945,,32.2
165,格器,2021-05-09 13:00,20.9,,38,1,3.44,,4,Ci,1866,,34.1
165,格器,2021-05-09 14:00,21.9,,36,1,3.29,,2,Ci,2000,,33.9
165,格器,2021-05-09 15:00,21.2,,37,1,2.99,,0,,2000,,32.5
165,格器,2021-05-09 16:00,21,,38,1,2.45,,0,,2000,,30.5
165,格器,2021-05-09 17:00,20.2,,36,1,1.75,,0,,2000,,26.8
165,格器,2021-05-09 18:00,19.1,,44,1,1.02,,0,,2000,,23.2
165,格器,2021-05-09 19:00,17.7,,53,.6,.35,,1,,2000,,19.4
165,格器,2021-05-09 20:00,16.8,,59,0,.02,,0,,2000,,17.1
165,格器,2021-05-09 21:00,16,,66,,,,0,,2000,,15.7
165,格器,2021-05-09 22:00,15.6,,65,,,,4,,2000,,14.9
165,格器,2021-05-09 23:00,15.5,,52,,,,5,,2000,,14.2
165,格器,2021-05-10 00:00,15.8,,51,,,,7,,2000,,13.8
165,格器,2021-05-10 01:00,15.9,,49,,,,7,,2000,,14.5
165,格器,2021-05-10 02:00,15.7,,54,,,,5,,2000,,14.1
165,格器,2021-05-10 03:00,16.1,,48,,,,9,ScAc,2000,,14.3
165,格器,2021-05-10 04:00,15.8,,48,,,,10,ScAs,2000,,14.3
165,格器,2021-05-10 05:00,15.5,,50,,,,8,ScAs,2000,,14.2
165,格器,2021-05-10 06:00,15.6,,49,0,0,,9,Sc,2000,,14.5
165,格器,2021-05-10 07:00,15.5,0,57,0,.06,,10,ScAs,2000,,14.7
165,格器,2021-05-10 08:00,16.2,0,45,0,.36,,10,ScAs,2000,,16.4
165,格器,2021-05-10 09:00,17.1,,44,0,.8,,10,As,2000,,17.9
165,格器,2021-05-10 10:00,18.6,,39,.7,1.67,,9,ScAc,2000,,21.5
165,格器,2021-05-10 11:00,19,,39,0,1.03,,10,As,2000,,22
165,格器,2021-05-10 12:00,20.3,,40,.3,1.66,,10,As,1837,,24.5
165,格器,2021-05-10 13:00,21.7,,42,.4,1.9,,9,AcCi,1977,,26
165,格器,2021-05-10 14:00,22.5,,43,.2,1.83,,8,ScAc,2000,,28.5
165,格器,2021-05-10 15:00,21.6,,48,0,1.04,,8,ScAc,2000,,24.8
165,格器,2021-05-10 16:00,21.3,,43,0,.85,,10,ScAs,2000,,23.4
165,格器,2021-05-10 17:00,21.3,,45,.2,.82,,9,Sc,2000,,22.9
165,格器,2021-05-10 18:00,20.7,,44,0,.42,,8,Sc,2000,,21.1
165,格器,2021-05-10 19:00,19.6,,49,.5,.31,,5,,2000,,18.8
165,格器,2021-05-10 20:00,18.5,,55,0,.02,,3,,2000,,17.3
165,格器,2021-05-10 21:00,18.1,,56,,,,9,Sc,2000,,16.9
165,格器,2021-05-10 22:00,18.2,,54,,,,2,,2000,,17
165,格器,2021-05-10 23:00,18.2,,54,,,,6,,2000,,16.5
165,格器,2021-05-11 00:00,17.9,,54,,,,7,,2000,,16.2
165,格器,2021-05-11 01:00,17.7,,55,,,,7,,2000,,16
165,格器,2021-05-11 02:00,17.8,,61,,,,8,,2000,,16
165,格器,2021-05-11 03:00,17.8,,65,,,,7,Sc,2000,,15.8
165,格器,2021-05-11 04:00,17.9,,65,,,,8,Sc,2000,,15.8
165,格器,2021-05-11 05:00,17.4,,68,,,,8,Sc,2000,,15.5
165,格器,2021-05-11 06:00,17.2,,68,0,.01,,8,Sc,2000,,15.6
165,格器,2021-05-11 07:00,17.8,,66,0,.21,,10,ScAs,2000,,16.3
165,格器,2021-05-11 08:00,18.6,,64,0,.65,,8,ScCi,1958,,18.9
165,格器,2021-05-11 09:00,20.2,,60,.5,1.26,,8,Sc,2000,,22.6
165,格器,2021-05-11 10:00,20.6,,62,.7,1.71,,8,Sc,2000,,23.6
165,格器,2021-05-11 11:00,21.4,,61,.2,1.72,,9,ScCi,1984,,26
165,格器,2021-05-11 12:00,21.1,,63,0,1.61,,9,Ci,1961,,25.4
165,格器,2021-05-11 13:00,21.4,,63,0,1.26,,9,Ci,2000,,24.9
165,格器,2021-05-11 14:00,21.3,,63,0,1.09,,9,Ci,1991,,24.4
165,格器,2021-05-11 15:00,21.1,,60,0,.97,,9,Ci,2000,,24
165,格器,2021-05-11 16:00,20.6,,57,.1,1.06,,9,Ci,2000,,23.8
165,格器,2021-05-11 17:00,20.6,,58,0,.76,,9,Ci,2000,,21.8
165,格器,2021-05-11 18:00,20.4,,58,0,.3,,9,ScCi,2000,,20.3
165,格器,2021-05-11 19:00,20,,60,0,.13,,10,,2000,,19
165,格器,2021-05-11 20:00,19.4,,60,0,.01,,10,,2000,,17.9
165,格器,2021-05-11 21:00,19.1,,57,,,,9,AcCi,2000,,17.3
165,格器,2021-05-11 22:00,19,,55,,,,10,,2000,,16.8
165,格器,2021-05-11 23:00,18.7,,52,,,,10,,2000,,16.3
165,格器,2021-05-12 00:00,18.4,,52,,,,7,,2000,,16.1
165,格器,2021-05-12 01:00,18.2,,50,,,,10,,2000,,15.6
165,格器,2021-05-12 02:00,18.1,,44,,,,9,,2000,,15.3
165,格器,2021-05-12 03:00,17.9,,43,,,,3,Sc,2000,,14.9
165,格器,2021-05-12 04:00,17.6,,40,,,,4,Ci,2000,,14.2
165,格器,2021-05-12 05:00,17.3,,40,,,,2,Ci,2000,,13.8
165,格器,2021-05-12 06:00,16.8,,46,0,.01,,0,,2000,,13.5
165,格器,2021-05-12 07:00,17.6,,45,.9,.41,,0,,2000,,14.5
165,格器,2021-05-12 08:00,18.6,,51,1,1.14,,2,Ci,2000,,19.1
165,格器,2021-05-12 09:00,21.1,,45,1,1.86,,0,,1946,,24.3
165,格器,2021-05-12 10:00,22.5,,45,1,2.5,,0,,2000,,28.5
165,格器,2021-05-12 11:00,24.2,,45,1,2.99,,0,,1937,,33.1
165,格器,2021-05-12 12:00,25.7,,44,1,3.31,,0,,1927,,36.5
165,格器,2021-05-12 13:00,26.6,,44,1,3.39,,0,,1913,,38.5
165,格器,2021-05-12 14:00,26.1,,47,1,3.29,,3,Sc,2000,,39.2
165,格器,2021-05-12 15:00,24.9,,45,1,2.87,,4,Sc,1963,,36.1
165,格器,2021-05-12 16:00,25.2,,48,.9,2.27,,5,Sc,2000,,34.5
165,格器,2021-05-12 17:00,25.6,,45,1,1.74,,2,Ci,2000,,32.4
165,格器,2021-05-12 18:00,24.3,,53,1,1.01,,0,,2000,,28.5
165,格器,2021-05-12 19:00,22.8,,56,.9,.37,,3,,2000,,24.2
165,格器,2021-05-12 20:00,20.5,,65,0,.03,,3,,2000,,21.2
165,格器,2021-05-12 21:00,19.9,,63,,,,0,,2000,,19.7
165,格器,2021-05-12 22:00,19.3,,68,,,,3,,2000,,18.8
165,格器,2021-05-12 23:00,18.2,,71,,,,2,,2000,,17.7
165,格器,2021-05-13 00:00,17.6,,79,,,,0,,1998,,17
165,格器,2021-05-13 01:00,17.4,,76,,,,0,,1984,,16.4
165,格器,2021-05-13 02:00,17,,76,,,,0,,1970,,15.9
165,格器,2021-05-13 03:00,16.5,,83,,,,0,,1824,,15.4
165,格器,2021-05-13 04:00,15.6,,92,,,,0,,1308,,14.9
165,格器,2021-05-13 05:00,15.3,,92,,,,0,,893,,14.6
165,格器,2021-05-13 06:00,15.4,,85,0,.02,,3,Ci,1382,,14.6
165,格器,2021-05-13 07:00,16.7,,78,.8,.4,,0,,1824,,15.8
165,格器,2021-05-13 08:00,18.9,,68,1,1.09,,3,Ci,1893,,20.1
165,格器,2021-05-13 09:00,20.2,,65,1,1.81,,0,,1344,,25.1
165,格器,2021-05-13 10:00,21.9,,58,1,2.47,,0,,1470,,30
165,格器,2021-05-13 11:00,23.1,,56,1,2.99,,2,Ci,1647,,34.5
165,格器,2021-05-13 12:00,24.2,,54,1,3.3,,4,Ci,1918,,37.3
165,格器,2021-05-13 13:00,24.3,,52,1,3.4,,3,Ci,1959,,38.8
165,格器,2021-05-13 14:00,24.2,,52,1,3.17,,3,Ci,2000,,38.6
165,格器,2021-05-13 15:00,23.7,,53,1,2.94,,2,Ci,1970,,37.8
165,格器,2021-05-13 16:00,23.5,,55,1,2.4,,3,Ci,1794,,36.1
165,格器,2021-05-13 17:00,22.8,,57,1,1.79,,4,Ci,1873,,33
165,格器,2021-05-13 18:00,21.7,,62,.3,.6,,6,AcCi,1810,,27.5
165,格器,2021-05-13 19:00,20.6,,64,.9,.34,,3,,1907,,23.6
165,格器,2021-05-13 20:00,19.7,,67,0,.03,,2,,1718,,21.2
165,格器,2021-05-13 21:00,18.8,,71,,,,3,Ci,1482,,19.7
165,格器,2021-05-13 22:00,17.8,,80,,,,5,,1145,,18.7
165,格器,2021-05-13 23:00,17.7,,80,,,,7,,966,,18.1
165,格器,2021-05-14 00:00,17.4,,82,,,,7,,1161,,17.6
165,格器,2021-05-14 01:00,17.1,,88,,,,7,,814,,17.2
165,格器,2021-05-14 02:00,16.9,,88,,,,7,,685,,16.7
165,格器,2021-05-14 03:00,17,,81,,,,7,Ci,930,,16.4
165,格器,2021-05-14 04:00,16.6,,85,,,,7,Ci,1050,,16.2
165,格器,2021-05-14 05:00,16.4,,89,,,,8,Ci,718,,15.9
165,格器,2021-05-14 06:00,16.4,,89,0,.02,,8,Ci,1030,,16
165,格器,2021-05-14 07:00,17.9,,84,0,.3,,8,Ci,1213,,17.6
165,格器,2021-05-14 08:00,19.2,,80,.4,.81,,7,Ci,1681,,20.4
165,格器,2021-05-14 09:00,21.2,,74,1,1.42,,8,Ci,2000,,24.4
165,格器,2021-05-14 10:00,22.8,,70,1,2.16,,8,Ci,1898,,29.9
165,格器,2021-05-14 11:00,24.1,,68,1,2.39,,7,Ci,1997,,32.5
165,格器,2021-05-14 12:00,25.6,,63,.8,2.79,,8,ScCi,1997,,34.6
165,格器,2021-05-14 13:00,25.7,,62,.2,2.03,,9,Sc,2000,,32.8
165,格器,2021-05-14 14:00,25.4,,64,0,1.32,,9,Sc,2000,,31.4
165,格器,2021-05-14 15:00,25.7,,61,.1,1.6,,9,ScCi,2000,,32.7
165,格器,2021-05-14 16:00,25.2,,64,.1,1.36,,9,Ci,2000,,30.4
165,格器,2021-05-14 17:00,24.3,,66,0,.81,,9,AcCi,2000,,27.9
165,格器,2021-05-14 18:00,23.6,,66,0,.55,,9,ScCi,2000,,25.8
165,格器,2021-05-14 19:00,23,,69,0,.15,,9,,2000,,23.5
165,格器,2021-05-14 20:00,22.4,,72,0,.02,,10,,2000,,22.1
165,格器,2021-05-14 21:00,21.9,,76,,,,10,As,2000,,21.4
165,格器,2021-05-14 22:00,21.3,,82,,,,10,,1725,,21
165,格器,2021-05-14 23:00,21.1,0,83,,,,10,ScAs,1279,,20.6
165,格器,2021-05-15 00:00,20.9,,83,,,,8,Sc,1206,,20.2
165,格器,2021-05-15 01:00,20.9,,83,,,,9,,1268,,20
165,格器,2021-05-15 02:00,20.6,0,87,,,,10,StNs,1137,,19.8
165,格器,2021-05-15 03:00,19.9,4,94,,,,10,StNs,777,,19.4
165,格器,2021-05-15 04:00,20,.1,94,,,,10,StNs,813,,19.5
165,格器,2021-05-15 05:00,19.9,3.9,97,,,,10,StNs,286,,19.3
165,格器,2021-05-15 06:00,19.6,6,98,0,0,,10,StNs,466,,19.2
165,格器,2021-05-15 07:00,20,.9,96,0,.09,,10,StNs,1004,,19.7
165,格器,2021-05-15 08:00,19.9,11,97,0,.17,,10,StNs,512,,19.7
165,格器,2021-05-15 09:00,20.4,.5,97,0,.52,,10,ScAs,1895,,22.1
165,格器,2021-05-15 10:00,21.4,,91,.1,1.12,,10,ScAs,2000,,24.3
165,格器,2021-05-15 11:00,22,,89,0,1.02,,10,ScAs,2000,,23.9
165,格器,2021-05-15 12:00,21.9,,91,.1,1.47,,10,ScAs,1798,,25.7
165,格器,2021-05-15 13:00,21.8,,90,0,1.17,,10,ScAs,1260,,28.2
165,格器,2021-05-15 14:00,22.4,,87,.2,1.59,,10,ScAs,1666,,26.3
165,格器,2021-05-15 15:00,23.3,,77,.4,1.34,,8,Sc,1963,,28.1
165,格器,2021-05-15 16:00,24,,78,.7,1.97,,9,Sc,2000,,27.6
165,格器,2021-05-15 17:00,23.3,,83,.1,.99,,7,Sc,1975,,25.4
165,格器,2021-05-15 18:00,22.1,,92,.2,.48,,10,ScAs,1431,,23.4
165,格器,2021-05-15 19:00,21.7,,94,0,.07,,7,,1101,,22.3
165,格器,2021-05-15 20:00,21.5,,96,0,.01,,7,,1108,,21.6
165,格器,2021-05-15 21:00,21.5,0,97,,,,10,StNs,836,,21.4
165,格器,2021-05-15 22:00,21.8,0,98,,,,10,StNs,748,,21.3
165,格器,2021-05-15 23:00,22.1,0,98,,,,10,StNs,1019,,21.3
165,格器,2021-05-16 00:00,21.8,7.1,98,,,,10,StNs,1701,,21
165,格器,2021-05-16 01:00,21.4,0,99,,,,10,ScAs,1085,,20.9
165,格器,2021-05-16 02:00,21.3,.3,98,,,,10,StNs,1500,,20.7
165,格器,2021-05-16 03:00,20.9,6.5,98,,,,10,StNs,461,,20.5
165,格器,2021-05-16 04:00,20.4,9.4,99,,,,10,StNs,461,,20.2
165,格器,2021-05-16 05:00,19.7,1.2,99,,,,10,StNs,1186,,19.8
165,格器,2021-05-16 06:00,19.6,0,99,0,0,,10,ScAs,1917,,19.6
165,格器,2021-05-16 07:00,19.8,,99,0,.11,,10,ScAs,1017,,20
165,格器,2021-05-16 08:00,19.7,,99,0,.37,,10,ScAs,890,,21.3
165,格器,2021-05-16 09:00,19.9,.3,98,.1,.64,,10,StNs,830,,21.3
165,格器,2021-05-16 10:00,21.2,2.2,97,0,.18,,10,StNs,920,,20.7
165,格器,2021-05-16 11:00,21.3,3.8,98,0,.25,,10,StNs,1457,,21.7
165,格器,2021-05-16 12:00,21.8,.1,96,0,1.23,,10,ScAs,2000,,25.7
165,格器,2021-05-16 13:00,22.1,0,90,0,.69,,10,StNs,2000,,23.6
165,格器,2021-05-16 14:00,21.7,.1,95,0,1.04,,10,StNs,1556,,23.5
165,格器,2021-05-16 15:00,21.1,1.5,98,0,.18,,10,StNs,1088,,21.8
165,格器,2021-05-16 16:00,20.8,1.9,97,0,.12,,10,StNs,1977,,21.1
165,格器,2021-05-16 17:00,20.2,1.5,98,0,.09,,10,StNs,379,,20.5
165,格器,2021-05-16 18:00,19.9,1.4,99,0,.08,,10,StNs,622,,20.1
165,格器,2021-05-16 19:00,19.6,.6,99,0,.03,,10,StNs,930,,19.7
165,格器,2021-05-16 20:00,19,1,99,0,0,,10,StNs,1491,,19.2
165,格器,2021-05-16 21:00,17.6,0,99,,,,10,StNs,183,,18.5
165,格器,2021-05-16 22:00,16.6,0,99,,,,9,Sc,683,,17.9
165,格器,2021-05-16 23:00,15.9,,99,,,,9,,912,,17.3
165,格器,2021-05-17 00:00,15.2,,99,,,,8,Sc,725,,16.6
165,格器,2021-05-17 01:00,14.9,,99,,,,10,,430,,16.3
165,格器,2021-05-17 02:00,14.7,,99,,,,7,,105,,16.2
165,格器,2021-05-17 03:00,14.6,,99,,,,7,Sc,341,,15.8
165,格器,2021-05-17 04:00,14.5,0,100,,,,10,St,48,,15.7
165,格器,2021-05-17 05:00,14.6,0,100,,,,10,St,220,,15.7
165,格器,2021-05-17 06:00,14.8,.1,100,0,0,,10,St,169,,15.8
165,格器,2021-05-17 07:00,14.8,.1,100,0,.07,,10,StNs,244,,16.1
165,格器,2021-05-17 08:00,14.8,0,100,0,.17,,10,ScAs,715,,16.4
165,格器,2021-05-17 09:00,15,,100,0,.33,,10,ScAs,285,,17.5
165,格器,2021-05-17 10:00,15.2,,99,0,.62,,10,ScAs,1866,,18.2
165,格器,2021-05-17 11:00,15.1,,99,0,.49,,9,Sc,528,,17.8
165,格器,2021-05-17 12:00,14.9,,98,0,.4,,10,ScAs,1491,,17.5
165,格器,2021-05-17 13:00,14.8,.4,97,0,.41,,10,StNs,1147,,17.3
165,格器,2021-05-17 14:00,15.3,.3,93,0,.99,,10,ScAs,1772,,19.3
165,格器,2021-05-17 15:00,15.9,,89,0,1,,10,ScAs,1637,,19.6
165,格器,2021-05-17 16:00,15.8,,88,0,.81,,10,ScAs,1648,,19.6
165,格器,2021-05-17 17:00,15.9,,86,.1,.83,,9,Sc,1495,,19.5
165,格器,2021-05-17 18:00,15.9,,88,0,.4,,8,Sc,1465,,18.8
165,格器,2021-05-17 19:00,15.5,,91,.1,.21,,6,,1445,,16.8
165,格器,2021-05-17 20:00,14.9,,94,.1,.03,,5,,889,,15.4
165,格器,2021-05-17 21:00,14.7,,94,,,,8,Sc,994,,15.5
165,格器,2021-05-17 22:00,14.4,,94,,,,4,,1238,,14.5
165,格器,2021-05-17 23:00,14.1,,95,,,,8,,1068,,14.1
165,格器,2021-05-18 00:00,14.1,,95,,,,7,Sc,802,,14.6
165,格器,2021-05-18 01:00,14.1,,92,,,,8,,890,,14.6
165,格器,2021-05-18 02:00,13.8,,94,,,,9,,918,,13.9
165,格器,2021-05-18 03:00,13.7,,95,,,,6,Sc,940,,13.8
165,格器,2021-05-18 04:00,13.6,,95,,,,7,ScCi,838,,13.3
165,格器,2021-05-18 05:00,13.5,,94,,,,10,ScAs,1006,,13.6
165,格器,2021-05-18 06:00,13.8,,93,0,0,,10,ScAs,1002,,14.2
165,格器,2021-05-18 07:00,14.3,,92,0,.09,,10,ScAs,1089,,14.7
165,格器,2021-05-18 08:00,14.9,,92,0,.3,,10,ScAs,1112,,16.1
165,格器,2021-05-18 09:00,15.4,,89,0,.63,,10,ScAs,1364,,17.3
165,格器,2021-05-18 10:00,16.6,,82,.4,1.51,,4,Sc,1689,,22.1
165,格器,2021-05-18 11:00,17.8,,75,1,3.19,,3,Ci,1752,,26
165,格器,2021-05-18 12:00,19.8,,70,1,3.55,,4,Ci,1850,,28.9
165,格器,2021-05-18 13:00,19.5,,72,.9,2.82,,6,Sc,2000,,27.2
165,格器,2021-05-18 14:00,20.6,,68,1,3.05,,6,ScCi,1969,,28.8
165,格器,2021-05-18 15:00,21,,64,1,3.03,,3,Sc,1953,,27.8
165,格器,2021-05-18 16:00,21.4,,61,1,2.62,,2,Ci,2000,,26.4
165,格器,2021-05-18 17:00,20.8,,70,1,1.86,,2,Ci,1992,,24.6
165,格器,2021-05-18 18:00,19.9,,76,1,1.2,,5,Ci,2000,,22.1
165,格器,2021-05-18 19:00,18.8,,85,1,.51,,6,,1929,,19.5
165,格器,2021-05-18 20:00,16.9,,92,.1,.03,,6,,1754,,17.4
165,格器,2021-05-18 21:00,16.3,,90,,,,8,Ci,1811,,16.4
165,格器,2021-05-18 22:00,16,,88,,,,7,,1743,,15.9
165,格器,2021-05-18 23:00,15.7,,88,,,,7,,1937,,15.4
165,格器,2021-05-19 00:00,15.1,,84,,,,7,,1963,,14.7
165,格器,2021-05-19 01:00,15.1,,87,,,,7,,1589,,14.6
165,格器,2021-05-19 02:00,14.9,,85,,,,7,,1360,,14.4
165,格器,2021-05-19 03:00,14.9,,87,,,,9,Ci,1131,,14.1
165,格器,2021-05-19 04:00,14.5,,93,,,,6,Ci,703,,13.7
165,格器,2021-05-19 05:00,14.1,,96,,,,5,Ci,642,,13.4
165,格器,2021-05-19 06:00,14.3,,91,0,.03,,6,Ci,1131,,13.3
165,格器,2021-05-19 07:00,15.3,,79,.8,.49,,4,Ci,1993,,14.2
165,格器,2021-05-19 08:00,17.5,,77,1,1.29,,2,Ci,2000,,19.2
165,格器,2021-05-19 09:00,18.8,,77,1,2.03,,0,,1810,,23.4
165,格器,2021-05-19 10:00,20.3,,67,1,2.71,,0,,1984,,27.2
165,格器,2021-05-19 11:00,22.3,,54,1,3.2,,6,Ci,1983,,29
165,格器,2021-05-19 12:00,23.5,,54,1,3.39,,7,Ci,2000,,30.3
165,格器,2021-05-19 13:00,24.4,,50,1,3.23,,7,Ci,1998,,31.7
165,格器,2021-05-19 14:00,24,,57,1,2.81,,8,Ci,1993,,29.4
165,格器,2021-05-19 15:00,24.3,,49,1,2.22,,8,Ci,1988,,27
165,格器,2021-05-19 16:00,24.6,,52,1,1.96,,7,Ci,2000,,27.5
165,格器,2021-05-19 17:00,23.3,,49,.5,1.14,,8,Ci,2000,,23.2
165,格器,2021-05-19 18:00,22.3,,53,.5,.74,,8,Ci,2000,,21.8
165,格器,2021-05-19 19:00,20.5,,70,0,.21,,10,,2000,,20
165,格器,2021-05-19 20:00,19.8,,76,0,.02,,8,,2000,,18.8
165,格器,2021-05-19 21:00,19.4,,67,,,,8,Ci,2000,,18.1
165,格器,2021-05-19 22:00,19.2,,66,,,,10,,2000,,17.7
165,格器,2021-05-19 23:00,19.1,,73,,,,10,,2000,,17.5
165,格器,2021-05-20 00:00,18.6,,76,,,,9,Ci,1972,,17.4
165,格器,2021-05-20 01:00,18.6,,78,,,,10,,1618,,17.4
165,格器,2021-05-20 02:00,18.6,,72,,,,10,,1987,,17.1
165,格器,2021-05-20 03:00,18.6,,78,,,,10,ScAs,1674,,17
165,格器,2021-05-20 04:00,18.1,,84,,,,10,ScAs,1385,,17
165,格器,2021-05-20 05:00,18,.1,83,,,,10,StNs,1132,,17
165,格器,2021-05-20 06:00,16.5,.6,88,0,0,,10,StNs,1240,,16.1
165,格器,2021-05-20 07:00,15.9,.8,97,0,.04,,10,StNs,907,,16.5
165,格器,2021-05-20 08:00,16,3.5,100,0,.14,,10,StNs,542,,17
165,格器,2021-05-20 09:00,16,3.2,100,0,.23,,10,StNs,338,,17.3
165,格器,2021-05-20 10:00,16,1.5,99,0,.35,,10,StNs,993,,17.3
165,格器,2021-05-20 11:00,16.1,0,99,0,.38,,10,StNs,628,,18.2
165,格器,2021-05-20 12:00,16.1,.2,100,0,.37,,10,StNs,315,,18.4
165,格器,2021-05-20 13:00,15.7,.1,100,0,.43,,10,StNs,271,,18.2
165,格器,2021-05-20 14:00,16,.3,100,0,.52,,10,StNs,253,,18.4
165,格器,2021-05-20 15:00,16.2,.2,100,0,.35,,10,StNs,251,,18.6
165,格器,2021-05-20 16:00,16.2,.3,100,0,.34,,10,StNs,230,,18.1
165,格器,2021-05-20 17:00,15.9,.6,100,0,.25,,10,StNs,302,,17.5
165,格器,2021-05-20 18:00,15.6,.2,100,0,.18,,10,StNs,425,,17.1
165,格器,2021-05-20 19:00,15.2,0,100,0,.09,,10,ScAs,1075,,16.6
165,格器,2021-05-20 20:00,15,,99,0,0,,5,,665,,15.8
165,格器,2021-05-20 21:00,15.3,,97,,,,8,Sc,1398,,15.7
165,格器,2021-05-20 22:00,15.5,,93,,,,9,,1446,,15.5
165,格器,2021-05-20 23:00,15.6,,94,,,,9,,890,,15.4
165,格器,2021-05-21 00:00,15.6,,94,,,,9,,829,,15.4
165,格器,2021-05-21 01:00,14.8,,99,,,,10,,1651,,15.1
165,格器,2021-05-21 02:00,15,,95,,,,10,,2000,,15
165,格器,2021-05-21 03:00,15.2,,94,,,,7,Sc,1907,,15
165,格器,2021-05-21 04:00,15.1,,90,,,,9,Sc,2000,,14.6
165,格器,2021-05-21 05:00,15.1,,90,,,,7,Sc,1996,,14.4
165,格器,2021-05-21 06:00,14.7,,90,0,.02,,8,Sc,1997,,14
165,格器,2021-05-21 07:00,14.9,,88,.1,.15,,6,Sc,1981,,14.7
165,格器,2021-05-21 08:00,15.5,,85,.7,.87,,4,Sc,1969,,16.2
165,格器,2021-05-21 09:00,16.2,,81,.6,1.48,,7,ScAc,1980,,19.9
165,格器,2021-05-21 10:00,16.9,,76,1,2.61,,5,ScCi,1883,,23.1
165,格器,2021-05-21 11:00,17.6,,69,1,3.05,,6,ScCi,1954,,24.7
165,格器,2021-05-21 12:00,18.2,,71,1,3.46,,5,ScCi,2000,,27
165,格器,2021-05-21 13:00,19.1,,63,1,3.7,,6,ScCi,1968,,28.6
165,格器,2021-05-21 14:00,18.9,,69,.9,3.24,,6,ScCi,1948,,27.1
