瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
165,格器,2019.11.17 14:00,18.7,,71,0,0.67,7,ScAc,1973,,23.4
165,格器,2019.11.17 15:00,19.9,,66,0.1,0.54,10,ScAs,2000,,21.1
165,格器,2019.11.17 16:00,19.6,,69,0,0.24,9,ScAc,1994,,19.9
165,格器,2019.11.17 17:00,19.3,,70,0,0.14,10,As,2000,,18.8
165,格器,2019.11.17 18:00,18.9,,71,0,0.02,10,As,2000,,18.1
165,格器,2019.11.17 19:00,18.8,,72,,,10,ScAs,2000,1,17.6
165,格器,2019.11.17 20:00,18.9,,74,,,10,ScAs,1986,1,17.7
165,格器,2019.11.17 21:00,18.8,0.1,77,,,10,ScAs,2000,,18
165,格器,2019.11.17 22:00,19,,81,,,10,StNs,2000,1,17.8
165,格器,2019.11.17 23:00,19.4,,81,,,10,StNs,2000,1,18.2
165,格器,2019.11.18 0:00,19,1.9,89,,,10,,309,1901,18.3
165,格器,2019.11.18 1:00,16.1,,91,,,10,ScAs,1236,1901,16.5
165,格器,2019.11.18 2:00,14.6,,85,,,10,,1935,,14.7
165,格器,2019.11.18 3:00,12.9,3.6,90,,,10,StNs,592,1901,13.3
165,格器,2019.11.18 4:00,12.5,,88,,,10,StNs,1762,1901,13
165,格器,2019.11.18 5:00,11.2,,91,,,10,StNs,611,1901,11.9
165,格器,2019.11.18 6:00,11,1,92,,,10,StNs,2000,1901,11.9
165,格器,2019.11.18 7:00,9.7,,86,,,10,StNs,1030,1,10.3
165,格器,2019.11.18 8:00,9.9,,87,0,0.04,10,StNs,1813,1,11
165,格器,2019.11.18 9:00,10.6,0.7,86,0,0.09,10,StNs,1097,1,11.2
165,格器,2019.11.18 10:00,9.5,,81,0,0.1,10,StNs,1267,1,10.3
165,格器,2019.11.18 11:00,9.7,,69,0,0.37,9,Sc,1408,1,11.5
165,格器,2019.11.18 12:00,9.8,0.3,60,0.3,1.21,10,ScAs,1438,,12.8
165,格器,2019.11.18 13:00,9.5,,60,0.6,1.41,8,Sc,1115,,12.4
165,格器,2019.11.18 14:00,8.7,,62,0.1,0.7,10,ScAs,1133,42,9.9
165,格器,2019.11.18 15:00,8.7,,60,0,0.67,10,ScAs,1184,42,10.8
165,格器,2019.11.18 16:00,8.3,,62,0,0.46,9,Sc,1302,42,9.5
165,格器,2019.11.18 17:00,8,,61,0,0.25,10,ScAs,1424,42,8.1
165,格器,2019.11.18 18:00,7.7,,63,0,0.02,10,ScAs,1585,42,7.6
165,格器,2019.11.18 19:00,7.5,,65,,,10,,1908,42,7.4
165,格器,2019.11.18 20:00,7,,64,,,10,,1992,,7.1
165,格器,2019.11.18 21:00,7,,62,,,10,ScAs,2000,,6.9
165,格器,2019.11.18 22:00,6.9,,66,,,7,,2000,,6.8
165,格器,2019.11.18 23:00,6,,75,,,9,,2000,,6.4
165,格器,2019.11.19 0:00,6.6,,62,,,7,,2000,,5.8
165,格器,2019.11.19 1:00,7,,56,,,9,,2000,,6.4
165,格器,2019.11.19 2:00,6.9,,62,,,9,,2000,,6.6
165,格器,2019.11.19 3:00,6.6,,60,,,7,Sc,2000,,6.2
165,格器,2019.11.19 4:00,6.4,,54,,,6,Sc,2000,,5.9
165,格器,2019.11.19 5:00,7,,57,,,9,Sc,2000,,6.6
165,格器,2019.11.19 6:00,7,,61,,,8,Sc,2000,,6.7
165,格器,2019.11.19 7:00,6.8,,64,,,10,StNs,2000,1,6.5
165,格器,2019.11.19 8:00,6.7,,63,0,0.04,8,Sc,2000,1,6.8
165,格器,2019.11.19 9:00,6.6,0.1,64,0.1,0.2,9,Sc,2000,,7.3
165,格器,2019.11.19 10:00,6.7,,66,0.6,0.97,9,Sc,1969,,10.9
165,格器,2019.11.19 11:00,5.3,,71,0.3,0.75,8,Sc,2000,,9.9
165,格器,2019.11.19 12:00,5.8,,68,0.6,1.38,8,Sc,1972,,12.2
165,格器,2019.11.19 13:00,6.2,,65,0.8,1.71,9,Sc,1974,,13.6
165,格器,2019.11.19 14:00,7,,61,0.8,1.64,9,Sc,1994,,13.3
165,格器,2019.11.19 15:00,7.3,,52,0.2,0.74,9,Sc,2000,,11.3
165,格器,2019.11.19 16:00,7.3,,57,0,0.42,9,Sc,2000,,10
165,格器,2019.11.19 17:00,7.3,,59,0.1,0.17,7,Sc,2000,,9
165,格器,2019.11.19 18:00,6.4,,71,0,0.02,8,Sc,2000,,7.6
165,格器,2019.11.19 19:00,6.8,,65,,,8,,2000,,6.7
165,格器,2019.11.19 20:00,7.2,,63,,,6,,2000,,7.1
165,格器,2019.11.19 21:00,7.3,,58,,,8,Sc,2000,,7
165,格器,2019.11.19 22:00,7.3,,57,,,1,,2000,,6.7
165,格器,2019.11.19 23:00,7.3,,56,,,8,,2000,,7
165,格器,2019.11.20 0:00,7,,54,,,7,,2000,,6.8
165,格器,2019.11.20 1:00,6.7,,55,,,9,,2000,,6.3
165,格器,2019.11.20 2:00,5.4,,62,,,7,,2000,,5.2
165,格器,2019.11.20 3:00,5.6,,61,,,7,Sc,2000,,6
165,格器,2019.11.20 4:00,5.1,,61,,,6,Sc,2000,,5.1
165,格器,2019.11.20 5:00,3.9,,65,,,3,Ci,2000,,4.2
165,格器,2019.11.20 6:00,3.1,,65,,,3,Sc,2000,,3.4
165,格器,2019.11.20 7:00,2.4,,65,,,3,Sc,2000,,2.8
165,格器,2019.11.20 8:00,2.3,,66,0.3,0.11,2,Sc,2000,,3.3
165,格器,2019.11.20 9:00,3.8,,56,1,0.79,5,Ci,2000,,5
165,格器,2019.11.20 10:00,5.1,,53,1,1.37,4,Ci,1984,,9.5
165,格器,2019.11.20 11:00,5.7,,55,1,1.8,0,,1885,,12.2
165,格器,2019.11.20 12:00,5.9,,56,1,2.13,0,,1948,,14.6
165,格器,2019.11.20 13:00,6.4,,52,1,2.22,0,,2000,,15.7
165,格器,2019.11.20 14:00,6.9,,49,1,2.05,0,,1967,,15.9
165,格器,2019.11.20 15:00,7,,54,1,1.61,0,,1989,,15
165,格器,2019.11.20 16:00,6.6,,54,1,1.06,0,,2000,,11.7
165,格器,2019.11.20 17:00,5.9,,59,1,0.46,0,,2000,,8.4
165,格器,2019.11.20 18:00,5.3,,53,0.3,0.04,0,,2000,,6.5
165,格器,2019.11.20 19:00,4.7,,61,,,0,,2000,,5.5
