지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
259,강진군,2019-01-16 06:00,-2.8,,58,,,0,,1563,,-1
259,강진군,2019-01-16 07:00,-3.4,,59,,,0,,1637,,-1.6
259,강진군,2019-01-16 08:00,-3.8,,61,0,.9,0,,1710,,-2.3
259,강진군,2019-01-16 09:00,-2.6,,57,0,1.02,0,,1627,,-1.8
259,강진군,2019-01-16 10:00,-1.5,,51,.7,1.58,0,,1592,,-.7
259,강진군,2019-01-16 11:00,-.2,,45,1,2.25,0,,1575,,1.9
259,강진군,2019-01-16 12:00,1.2,,41,1,2.5,0,,1560,,5.4
259,강진군,2019-01-16 13:00,2,,38,1,2.59,0,,1515,,8.6
259,강진군,2019-01-16 14:00,2.8,,34,1,2.55,0,,1593,,9.1
259,강진군,2019-01-16 15:00,2.6,,40,1,2.28,1,,1589,,8.8
259,강진군,2019-01-16 16:00,2.1,,45,1,1.78,0,,1609,,6.6
259,강진군,2019-01-16 17:00,1,,51,1,1.25,0,,1655,,2.7
259,강진군,2019-01-16 18:00,-.5,,56,.5,.76,0,,2198,,.4
259,강진군,2019-01-16 19:00,-1.3,,57,,,6,,2172,,-.2
259,강진군,2019-01-16 20:00,-1.7,,56,,,0,,1671,,-.6
259,강진군,2019-01-16 21:00,-1.7,,60,,,5,,1633,,-1
259,강진군,2019-01-16 22:00,-1.8,,60,,,5,,1751,,-1.3
259,강진군,2019-01-16 23:00,-2.1,,62,,,9,,1806,,-1.6
259,강진군,2019-01-17 00:00,-3,,73,,,9,,1780,,-1.3
259,강진군,2019-01-17 01:00,-2.7,,73,,,8,,1767,,-1
259,강진군,2019-01-17 02:00,-2.7,,72,,,0,,1962,,-1.1
259,강진군,2019-01-17 03:00,-2.2,,72,,,9,,2081,,-.9
259,강진군,2019-01-17 04:00,-.9,,68,,,9,,1989,,-.6
259,강진군,2019-01-17 05:00,-.2,,65,,,7,,1706,,-.4
259,강진군,2019-01-17 06:00,.6,,60,,,9,,1771,,-.5
259,강진군,2019-01-17 07:00,.4,,61,,,7,,1859,,-.9
259,강진군,2019-01-17 08:00,1.3,,60,0,.77,0,,1661,,-.6
259,강진군,2019-01-17 09:00,2.6,,53,0,.92,4,,1514,,-.5
259,강진군,2019-01-17 10:00,3.9,,48,.7,1.36,2,,1383,,-.1
259,강진군,2019-01-17 11:00,4.7,,44,1,1.8,5,,1344,,4.5
259,강진군,2019-01-17 12:00,5.5,,42,1,2.14,6,,1316,,6.7
259,강진군,2019-01-17 13:00,5.6,,40,1,2.44,7,,1222,,9.7
259,강진군,2019-01-17 14:00,6.3,,41,1,1.97,6,,1330,,11.4
259,강진군,2019-01-17 15:00,6.5,,42,1,2.03,0,,1256,,10.4
259,강진군,2019-01-17 16:00,5.5,,43,1,1.39,2,,1123,,7.5
259,강진군,2019-01-17 17:00,4.5,,46,.9,1.09,2,,1193,,4.4
259,강진군,2019-01-17 18:00,3,,53,.2,.61,0,,1355,,2.1
259,강진군,2019-01-17 19:00,2.6,,55,,,0,,1337,,.8
259,강진군,2019-01-17 20:00,2,,60,,,5,,1449,,.2
259,강진군,2019-01-17 21:00,2.5,,60,,,0,,1382,,1.3
259,강진군,2019-01-17 22:00,1.8,,63,,,0,,1339,,.5
259,강진군,2019-01-17 23:00,1.7,,66,,,1,,1319,,.6
259,강진군,2019-01-18 00:00,1.4,,68,,,0,,1208,,-.2
259,강진군,2019-01-18 01:00,-.7,,77,,,0,,1137,,-.6
259,강진군,2019-01-18 02:00,.1,,78,,,0,,958,,-.9
259,강진군,2019-01-18 03:00,-.4,,77,,,0,,1057,,-1.1
259,강진군,2019-01-18 04:00,-1.4,,81,,,0,,987,,-1.5
259,강진군,2019-01-18 05:00,-2.4,,86,,,0,,871,,-2.1
259,강진군,2019-01-18 06:00,-3.3,,88,,,0,,809,,-2.7
259,강진군,2019-01-18 07:00,-1.9,,84,,,0,,914,,-2.7
259,강진군,2019-01-18 08:00,-3.2,,87,0,.9,0,,861,,-2.6
259,강진군,2019-01-18 09:00,-.4,,80,0,1.02,0,,1109,,-1.5
259,강진군,2019-01-18 10:00,4.1,,67,.7,1.7,0,,1048,,-.4
259,강진군,2019-01-18 11:00,5.8,,53,1,2.01,0,,1029,,5.1
259,강진군,2019-01-18 12:00,7.5,,49,1,2.16,0,,1015,,8.3
259,강진군,2019-01-18 13:00,7.9,,45,1,2.29,0,,954,,12.1
259,강진군,2019-01-18 14:00,8.1,,45,1,2.13,0,,967,,12.9
259,강진군,2019-01-18 15:00,9,,44,1,1.95,1,,978,,12.8
259,강진군,2019-01-18 16:00,8.3,,47,1,1.29,5,,740,,9.8
259,강진군,2019-01-18 17:00,7.3,,49,1,.95,1,,790,,6.2
259,강진군,2019-01-18 18:00,5.6,,56,.1,.39,6,,880,,3.9
259,강진군,2019-01-18 19:00,4.2,,63,,,8,,824,,2.8
259,강진군,2019-01-18 20:00,2.4,,70,,,9,,902,,.9
259,강진군,2019-01-18 21:00,.9,,78,,,0,,850,,.3
259,강진군,2019-01-18 22:00,-.3,,82,,,0,,769,,-.1
259,강진군,2019-01-18 23:00,-.6,,83,,,9,,776,,-.2
259,강진군,2019-01-19 00:00,.1,,80,,,9,,874,,.1
259,강진군,2019-01-19 01:00,-1.1,,86,,,9,,691,,-.3
259,강진군,2019-01-19 02:00,-1.6,,87,,,8,,629,,-.6
259,강진군,2019-01-19 03:00,-1.5,,87,,,9,,716,,-.8
259,강진군,2019-01-19 04:00,-2.6,,90,,,6,,612,,-1.4
259,강진군,2019-01-19 05:00,-3.3,,90,,,5,,555,,-2
259,강진군,2019-01-19 06:00,-3.8,,92,,,0,,499,,-2.6
259,강진군,2019-01-19 07:00,-4.2,,92,,,5,,470,,-2.8
259,강진군,2019-01-19 08:00,-4.5,,91,0,.94,0,,468,,-2.7
259,강진군,2019-01-19 09:00,-2.4,,90,0,1.03,0,,766,,-1.7
259,강진군,2019-01-19 10:00,1.6,,77,.8,1.65,2,,841,,-.5
259,강진군,2019-01-19 11:00,4.9,,62,1,2.16,3,,878,,4.6
259,강진군,2019-01-19 12:00,7.8,,44,.5,1.43,7,,723,,6.4
259,강진군,2019-01-19 13:00,9.2,,37,.3,1.24,9,,723,,6.6
259,강진군,2019-01-19 14:00,8.8,,40,0,.41,10,,747,,5.6
259,강진군,2019-01-19 15:00,8.3,0,49,0,.42,10,,1053,,5.8
259,강진군,2019-01-19 16:00,6.4,,69,0,.4,10,,1049,,5.1
259,강진군,2019-01-19 17:00,5.4,,81,0,.45,10,,801,,4.7
259,강진군,2019-01-19 18:00,4.4,.4,88,0,.43,8,,713,,4.4
259,강진군,2019-01-19 19:00,4.4,,89,,,3,,555,,4.3
259,강진군,2019-01-19 20:00,4.5,,90,,,9,,479,,4.4
259,강진군,2019-01-19 21:00,4.6,,90,,,9,,460,,4.4
259,강진군,2019-01-19 22:00,4.6,,91,,,9,,418,,4.4
259,강진군,2019-01-19 23:00,4.7,,92,,,1,,437,,4.3
259,강진군,2019-01-20 00:00,4.8,,91,,,9,,455,,4.5
259,강진군,2019-01-20 01:00,4.4,,91,,,10,,243,,4.3
259,강진군,2019-01-20 02:00,4.3,,91,,,9,,302,,4.1
259,강진군,2019-01-20 03:00,4.7,.1,88,,,10,,1701,,4.1
259,강진군,2019-01-20 04:00,4.8,,78,,,9,,1822,,3.9
259,강진군,2019-01-20 05:00,4.9,,76,,,4,,1560,,3.7
259,강진군,2019-01-20 06:00,4.9,,79,,,9,,1248,,3.8
259,강진군,2019-01-20 07:00,4.9,,78,,,0,,1049,,3.3
259,강진군,2019-01-20 08:00,4.8,,77,0,.5,5,,1132,,3.7
259,강진군,2019-01-20 09:00,3.8,,67,0,.7,4,,1358,,2.9
259,강진군,2019-01-20 10:00,4.3,,61,.3,1.08,9,,1708,,4.6
259,강진군,2019-01-20 11:00,4.8,,52,1,1.95,2,,1537,,7.2
259,강진군,2019-01-20 12:00,5.2,,47,1,2.46,7,,1651,,7.7
259,강진군,2019-01-20 13:00,4.9,,45,1,2.51,3,,1642,,10.2
259,강진군,2019-01-20 14:00,4.5,,46,1,2.42,4,,1653,,10.2
259,강진군,2019-01-20 15:00,4.1,,41,1,2.25,0,,1768,,9.4
259,강진군,2019-01-20 16:00,3.8,,47,1,1.78,0,,2018,,7.1
259,강진군,2019-01-20 17:00,2.4,,50,1,1.23,0,,2349,,3.7
259,강진군,2019-01-20 18:00,1.3,,55,.3,.73,0,,2395,,1.5
259,강진군,2019-01-20 19:00,.7,,56,,,0,,2411,,.4
259,강진군,2019-01-20 20:00,.5,,54,,,0,,2071,,.1
259,강진군,2019-01-20 21:00,.5,,54,,,0,,1369,,-.2
259,강진군,2019-01-20 22:00,.5,,53,,,0,,1385,,-.5
259,강진군,2019-01-20 23:00,.4,,53,,,6,,1361,,-.7
259,강진군,2019-01-21 00:00,.4,,52,,,5,,1396,,-.7
259,강진군,2019-01-21 01:00,.7,,54,,,1,,1793,,-.4
259,강진군,2019-01-21 02:00,.9,,54,,,9,,1775,,-.2
259,강진군,2019-01-21 03:00,1,,56,,,0,,1827,,-.3
259,강진군,2019-01-21 04:00,.5,,57,,,0,,1699,,-.7
259,강진군,2019-01-21 05:00,.9,,57,,,8,,1846,,-.7
259,강진군,2019-01-21 06:00,.7,,58,,,0,,1695,,-.9
259,강진군,2019-01-21 07:00,.6,,59,,,9,,1810,,-.7
259,강진군,2019-01-21 08:00,-.1,,63,0,.74,0,,1718,,-1.1
259,강진군,2019-01-21 09:00,1.8,,59,0,.94,4,,1559,,-.8
259,강진군,2019-01-21 10:00,3.6,,54,.8,1.53,5,,1344,,.1
259,강진군,2019-01-21 11:00,4.8,,51,1,2.05,4,,1313,,5.5
259,강진군,2019-01-21 12:00,6.2,,48,1,2.39,0,,1246,,8.4
259,강진군,2019-01-21 13:00,7,,42,1,2.48,0,,1203,,11.5
259,강진군,2019-01-21 14:00,7.1,,43,1,2.43,0,,1176,,12.4
259,강진군,2019-01-21 15:00,6.6,,45,1,2.03,0,,969,,10.5
259,강진군,2019-01-21 16:00,6.5,,46,1,1.41,0,,996,,8.2
259,강진군,2019-01-21 17:00,5.6,,51,1,1.12,0,,1026,,5.2
259,강진군,2019-01-21 18:00,4.5,,57,.1,.55,4,,1185,,3.1
259,강진군,2019-01-21 19:00,3.8,,61,,,4,,1186,,1.8
259,강진군,2019-01-21 20:00,3,,65,,,6,,1198,,.7
259,강진군,2019-01-21 21:00,2.8,,66,,,0,,1242,,.2
259,강진군,2019-01-21 22:00,2.2,,64,,,0,,1258,,-.2
259,강진군,2019-01-21 23:00,2.7,,62,,,0,,1252,,-.3
259,강진군,2019-01-22 00:00,2.4,,67,,,0,,1247,,-.5
259,강진군,2019-01-22 01:00,2.8,,64,,,0,,1458,,-.6
259,강진군,2019-01-22 02:00,2.2,,69,,,0,,1551,,-.8
259,강진군,2019-01-22 03:00,0,,76,,,0,,1517,,-1.1
259,강진군,2019-01-22 04:00,-.9,,85,,,0,,1190,,-1.4
259,강진군,2019-01-22 05:00,-.6,,82,,,0,,1164,,-1.8
259,강진군,2019-01-22 06:00,-2,,85,,,0,,958,,-2.2
259,강진군,2019-01-22 07:00,-2.5,,90,,,0,,873,,-2.7
259,강진군,2019-01-22 08:00,-3.3,,92,0,.9,0,,814,,-2.6
259,강진군,2019-01-22 09:00,-1.1,,88,0,1.05,0,,763,,-1.3
259,강진군,2019-01-22 10:00,1.6,,79,.8,1.61,0,,1108,,-.3
259,강진군,2019-01-22 11:00,7.7,,49,1,2.03,0,,1043,,5.5
259,강진군,2019-01-22 12:00,9.1,,38,1,2.25,0,,1110,,8.4
259,강진군,2019-01-22 13:00,9.4,,37,1,2.29,0,,1065,,12.3
259,강진군,2019-01-22 14:00,9.7,,34,1,2.27,0,,1092,,13.1
259,강진군,2019-01-22 15:00,9.8,,33,1,2.03,0,,1122,,12.3
259,강진군,2019-01-22 16:00,9.1,,30,1,1.51,0,,848,,9
259,강진군,2019-01-22 17:00,8.2,,39,1,.96,0,,877,,6.2
259,강진군,2019-01-22 18:00,6.6,,48,.4,.45,0,,954,,3.7
259,강진군,2019-01-22 19:00,6,,54,,,0,,920,,2.4
259,강진군,2019-01-22 20:00,4.2,,62,,,0,,1437,,1.8
259,강진군,2019-01-22 21:00,5.5,,61,,,0,,1228,,1
259,강진군,2019-01-22 22:00,3.2,,70,,,0,,1077,,.1
259,강진군,2019-01-22 23:00,2.8,,72,,,0,,1179,,0
259,강진군,2019-01-23 00:00,2,,76,,,0,,985,,-.2
259,강진군,2019-01-23 01:00,.8,,81,,,5,,876,,-.4
259,강진군,2019-01-23 02:00,1.9,,78,,,2,,1036,,-.6
259,강진군,2019-01-23 03:00,1.4,,83,,,9,,947,,-.5
259,강진군,2019-01-23 04:00,1.4,,83,,,8,,961,,-.7
259,강진군,2019-01-23 05:00,.4,,91,,,0,,742,,-.9
259,강진군,2019-01-23 06:00,.4,,89,,,10,,838,,-.6
259,강진군,2019-01-23 07:00,.2,,89,,,2,,819,,-.4
259,강진군,2019-01-23 08:00,0,,89,0,.74,0,,790,,-.5
259,강진군,2019-01-23 09:00,2.3,,85,0,.93,0,,762,,-.4
259,강진군,2019-01-23 10:00,7.4,,59,.8,1.4,0,,1337,,2
259,강진군,2019-01-23 11:00,9.2,,52,1,1.89,0,,1181,,7.7
259,강진군,2019-01-23 12:00,9.8,,42,1,2.07,0,,1131,,9.2
259,강진군,2019-01-23 13:00,10.7,,35,1,2.15,0,,1188,,12.1
259,강진군,2019-01-23 14:00,10.5,,29,1,2.19,0,,1228,,12.6
259,강진군,2019-01-23 15:00,10.5,,27,1,1.95,0,,1228,,12.2
259,강진군,2019-01-23 16:00,9.4,,36,1,1.45,0,,994,,9.6
259,강진군,2019-01-23 17:00,7.8,,44,1,.94,0,,1119,,6.8
259,강진군,2019-01-23 18:00,6.2,,53,.5,.47,0,,1307,,4.1
259,강진군,2019-01-23 19:00,5.2,,64,,,0,,1136,,2.9
259,강진군,2019-01-23 20:00,4.3,,45,,,0,,1853,,1.5
259,강진군,2019-01-23 21:00,3.6,,41,,,0,,3541,,.3
259,강진군,2019-01-23 22:00,3.7,,48,,,0,,1866,,.1
259,강진군,2019-01-23 23:00,3.8,,44,,,0,,2068,,-.2
259,강진군,2019-01-24 00:00,1,,61,,,0,,1784,,-.5
259,강진군,2019-01-24 01:00,2.2,,60,,,0,,1756,,-.6
259,강진군,2019-01-24 02:00,1.8,,61,,,1,,1810,,-.8
259,강진군,2019-01-24 03:00,1.7,,54,,,0,,1731,,-1.1
259,강진군,2019-01-24 04:00,.7,,58,,,0,,1485,,-1.5
259,강진군,2019-01-24 05:00,-1.4,,65,,,0,,1436,,-2.1
259,강진군,2019-01-24 06:00,-.6,,60,,,0,,1855,,-2.3
259,강진군,2019-01-24 07:00,-.8,,55,,,0,,1976,,-2.7
259,강진군,2019-01-24 08:00,-1.5,,55,0,.85,0,,1534,,-2.6
259,강진군,2019-01-24 09:00,1,,43,0,.98,0,,1535,,-2.1
259,강진군,2019-01-24 10:00,3.6,,30,.8,1.72,0,,1365,,-.4
259,강진군,2019-01-24 11:00,5.2,,19,1,2.18,0,,1291,,4.3
259,강진군,2019-01-24 12:00,7.1,,18,1,2.47,0,,1171,,7.9
259,강진군,2019-01-24 13:00,8.4,,15,1,2.49,0,,1139,,13.2
259,강진군,2019-01-24 14:00,9,,17,1,2.39,0,,1087,,15
259,강진군,2019-01-24 15:00,9.2,,18,1,2.1,0,,1080,,14.5
259,강진군,2019-01-24 16:00,9.2,,21,1,1.61,0,,868,,9.7
259,강진군,2019-01-24 17:00,8.2,,26,1,1.09,0,,922,,6.8
259,강진군,2019-01-24 18:00,5.4,,39,.7,.5,0,,1157,,3.5
259,강진군,2019-01-24 19:00,3.8,,43,,,0,,1431,,1.6
259,강진군,2019-01-24 20:00,1.7,,52,,,0,,1538,,.3
259,강진군,2019-01-24 21:00,-.7,,62,,,0,,1500,,-.4
259,강진군,2019-01-24 22:00,-.2,,59,,,0,,1527,,-.6
259,강진군,2019-01-24 23:00,.3,,55,,,0,,1650,,-.7
259,강진군,2019-01-25 00:00,-.3,,58,,,0,,1627,,-1
259,강진군,2019-01-25 01:00,-1.5,,64,,,0,,1474,,-1.5
259,강진군,2019-01-25 02:00,-2.7,,69,,,7,,1635,,-1.6
259,강진군,2019-01-25 03:00,-2.4,,69,,,6,,1693,,-1.7
259,강진군,2019-01-25 04:00,-2.5,,70,,,10,,1774,,-1.7
259,강진군,2019-01-25 05:00,-3.3,,72,,,8,,1636,,-2.5
259,강진군,2019-01-25 06:00,-3.2,,69,,,10,,1675,,-2.7
259,강진군,2019-01-25 07:00,-3.4,,74,,,9,,1580,,-2
259,강진군,2019-01-25 08:00,-2.9,,73,0,.9,10,,1473,,-2
259,강진군,2019-01-25 09:00,-1,,70,0,1.04,9,,1376,,-.7
259,강진군,2019-01-25 10:00,2.8,,62,.4,1.3,8,,1360,,.6
259,강진군,2019-01-25 11:00,5.7,,59,.9,1.58,7,,1427,,5.1
259,강진군,2019-01-25 12:00,6.1,,54,.8,1.61,8,,1606,,7.5
259,강진군,2019-01-25 13:00,6.8,,51,1,1.98,8,,1368,,10.7
259,강진군,2019-01-25 14:00,5.8,,52,.7,1.7,10,,1255,,9
259,강진군,2019-01-25 15:00,5,,58,0,1.07,10,,1570,,7.4
259,강진군,2019-01-25 16:00,4.2,,52,.3,1.11,9,,1413,,5.8
259,강진군,2019-01-25 17:00,3,,51,.9,1.12,7,,1663,,3.6
259,강진군,2019-01-25 18:00,1.9,,49,.1,.67,9,,2238,,1.4
259,강진군,2019-01-25 19:00,1.5,,50,,,8,,2196,,1.4
259,강진군,2019-01-25 20:00,1.2,,50,,,8,,2193,,1
259,강진군,2019-01-25 21:00,.9,,48,,,2,,2358,,-.1
259,강진군,2019-01-25 22:00,.7,,50,,,9,,2297,,-.1
259,강진군,2019-01-25 23:00,.5,,48,,,9,,2067,,-.3
259,강진군,2019-01-26 00:00,.4,,50,,,8,,2337,,-.4
259,강진군,2019-01-26 01:00,.1,,49,,,8,,2250,,-.5
259,강진군,2019-01-26 02:00,-.5,,50,,,4,,2168,,-.7
259,강진군,2019-01-26 03:00,-.8,,50,,,3,,1993,,-1.1
259,강진군,2019-01-26 04:00,-1.2,,51,,,0,,2110,,-1.5
259,강진군,2019-01-26 05:00,-1.2,,51,,,0,,2205,,-1.9
259,강진군,2019-01-26 06:00,-1.2,,53,,,0,,2227,,-2.3
259,강진군,2019-01-26 07:00,-1.2,,57,,,0,,1991,,-2.5
259,강진군,2019-01-26 08:00,-.6,,60,0,.82,0,,1869,,-2.1
259,강진군,2019-01-26 09:00,1,,54,0,1.01,6,,1754,,-.7
259,강진군,2019-01-26 10:00,1.6,,47,.9,1.53,6,,1526,,-.3
259,강진군,2019-01-26 11:00,2.4,,43,1,2.24,3,,1522,,4.3
259,강진군,2019-01-26 12:00,3,,42,1,2.57,0,,1513,,6.6
259,강진군,2019-01-26 13:00,3,,38,1,2.67,0,,1486,,10.2
259,강진군,2019-01-26 14:00,3.4,,32,1,2.67,0,,1508,,11
259,강진군,2019-01-26 15:00,3.9,,32,1,2.47,0,,1494,,11.3
259,강진군,2019-01-26 16:00,3.6,,30,1,1.96,0,,1371,,6.9
259,강진군,2019-01-26 17:00,2.7,,37,1,1.36,0,,1665,,4.3
259,강진군,2019-01-26 18:00,.7,,45,.7,.79,0,,1976,,1.1
259,강진군,2019-01-26 19:00,-.2,,54,,,0,,2095,,-.3
259,강진군,2019-01-26 20:00,-.9,,59,,,0,,2037,,-.6
259,강진군,2019-01-26 21:00,-.8,,60,,,0,,2071,,-.9
259,강진군,2019-01-26 22:00,-.8,,65,,,0,,2158,,-1.3
259,강진군,2019-01-26 23:00,-.8,,69,,,0,,2069,,-1.6
259,강진군,2019-01-27 00:00,-.7,,70,,,0,,2218,,-2
259,강진군,2019-01-27 01:00,-1.1,,72,,,0,,1802,,-2.5
259,강진군,2019-01-27 02:00,-.9,,72,,,0,,1711,,-2.8
259,강진군,2019-01-27 03:00,-2.3,,78,,,0,,1706,,-3
259,강진군,2019-01-27 04:00,-.6,,70,,,0,,1632,,-2.8
259,강진군,2019-01-27 05:00,-3.5,,81,,,0,,1591,,-3.2
259,강진군,2019-01-27 06:00,-4.4,,81,,,0,,1778,,-3.2
259,강진군,2019-01-27 07:00,-3.9,,80,,,0,,1652,,-3.4
259,강진군,2019-01-27 08:00,-4.1,,79,0,.97,0,,1524,,-3.1
259,강진군,2019-01-27 09:00,-.3,,62,0,1.02,0,,1616,,-2.2
259,강진군,2019-01-27 10:00,1.8,,47,.9,1.95,0,,1519,,-.4
259,강진군,2019-01-27 11:00,3.9,,37,1,2.3,0,,1418,,3.6
259,강진군,2019-01-27 12:00,5.3,,40,1,2.52,0,,1308,,5.2
259,강진군,2019-01-27 13:00,5.8,,37,1,2.61,0,,1263,,10.4
259,강진군,2019-01-27 14:00,6.6,,36,1,2.54,0,,1252,,12.2
259,강진군,2019-01-27 15:00,6.9,,39,1,2.27,0,,1219,,12.2
259,강진군,2019-01-27 16:00,7.4,,38,1,1.77,0,,1010,,8.4
259,강진군,2019-01-27 17:00,6.3,,45,1,1.2,0,,1128,,6.2
259,강진군,2019-01-27 18:00,4.5,,52,.7,.62,0,,1398,,2.8
259,강진군,2019-01-27 19:00,2.2,,67,,,0,,1519,,1
259,강진군,2019-01-27 20:00,.7,,73,,,0,,1638,,0
259,강진군,2019-01-27 21:00,-.3,,75,,,0,,1627,,-.4
259,강진군,2019-01-27 22:00,-.7,,78,,,0,,1777,,-.6
259,강진군,2019-01-27 23:00,-1.3,,81,,,0,,1669,,-.9
259,강진군,2019-01-28 00:00,-1.6,,83,,,0,,1640,,-.6
259,강진군,2019-01-28 01:00,-1.2,,83,,,4,,1682,,-.4
259,강진군,2019-01-28 02:00,-1.1,,84,,,0,,1776,,-.3
259,강진군,2019-01-28 03:00,-.7,,82,,,0,,1651,,-.2
259,강진군,2019-01-28 04:00,-.6,,83,,,2,,1671,,0
259,강진군,2019-01-28 05:00,-1.2,,85,,,10,,1613,,-.4
259,강진군,2019-01-28 06:00,-1.4,,85,,,10,,1544,,-.4
259,강진군,2019-01-28 07:00,-.3,,83,,,10,,1609,,.1
259,강진군,2019-01-28 08:00,6,,70,0,.73,6,,1590,,1.4
259,강진군,2019-01-28 09:00,6.3,0,65,0,.7,9,,1251,,2.8
259,강진군,2019-01-28 10:00,6.8,,63,0,.77,9,,897,,3.9
259,강진군,2019-01-28 11:00,7.6,,54,0,.96,9,,733,,5.7
259,강진군,2019-01-28 12:00,7.7,,51,.5,1.36,9,,671,,7.7
259,강진군,2019-01-28 13:00,9.1,,43,.8,1.65,5,,842,,10.5
259,강진군,2019-01-28 14:00,8.9,,32,1,2.28,1,,943,,12
259,강진군,2019-01-28 15:00,8.1,,32,1,2.01,0,,940,,11.5
259,강진군,2019-01-28 16:00,6.9,,25,1,1.66,0,,765,,7.8
259,강진군,2019-01-28 17:00,4.9,,36,.9,1.2,5,,961,,5.5
259,강진군,2019-01-28 18:00,3.9,,42,.4,.62,4,,1056,,2.9
259,강진군,2019-01-28 19:00,3.1,,50,,,4,,1132,,1.7
259,강진군,2019-01-28 20:00,2.7,,48,,,5,,1285,,.9
259,강진군,2019-01-28 21:00,2.4,,51,,,5,,1161,,.4
259,강진군,2019-01-28 22:00,1.9,,52,,,8,,1183,,-.2
259,강진군,2019-01-28 23:00,1.4,,54,,,4,,1218,,-.4
259,강진군,2019-01-29 00:00,-.3,,64,,,3,,1162,,-.9
259,강진군,2019-01-29 01:00,-2.3,,73,,,5,,1136,,-1.2
259,강진군,2019-01-29 02:00,-2.1,,72,,,0,,1099,,-1.5
259,강진군,2019-01-29 03:00,-1.6,,67,,,6,,1145,,-2
259,강진군,2019-01-29 04:00,-1.9,,63,,,0,,1193,,-2.7
259,강진군,2019-01-29 05:00,-1.7,,59,,,0,,1279,,-2.7
259,강진군,2019-01-29 06:00,-2.1,,60,,,0,,1210,,-3
259,강진군,2019-01-29 07:00,-.5,,55,,,0,,1186,,-2.8
259,강진군,2019-01-29 08:00,-1.6,,58,0,.85,0,,1213,,-2.5
259,강진군,2019-01-29 09:00,-.3,,54,0,.97,0,,1281,,-2.1
259,강진군,2019-01-29 10:00,2.1,,41,.9,1.81,0,,1230,,-.3
259,강진군,2019-01-29 11:00,4.1,,32,1,2.22,0,,1109,,3.9
259,강진군,2019-01-29 12:00,5.6,,28,1,2.42,0,,1046,,7.7
259,강진군,2019-01-29 13:00,8,,19,1,2.49,1,,971,,13.5
259,강진군,2019-01-29 14:00,8.3,,22,1,2.41,0,,990,,14.6
259,강진군,2019-01-29 15:00,8.3,,23,1,2.17,0,,994,,13.8
259,강진군,2019-01-29 16:00,8.7,,23,1,1.67,0,,742,,9.3
259,강진군,2019-01-29 17:00,7.9,,34,1,1.14,0,,866,,7.1
259,강진군,2019-01-29 18:00,5,,35,.7,.52,0,,1012,,3.6
259,강진군,2019-01-29 19:00,1.8,,47,,,10,,1142,,1.7
259,강진군,2019-01-29 20:00,.6,,53,,,5,,1060,,.4
259,강진군,2019-01-29 21:00,-.2,,57,,,0,,1152,,-.2
259,강진군,2019-01-29 22:00,-1.7,,64,,,0,,1107,,-.7
259,강진군,2019-01-29 23:00,-2.3,,68,,,0,,1071,,-.9
259,강진군,2019-01-30 00:00,-2,,70,,,10,,1084,,-.5
259,강진군,2019-01-30 01:00,-1.3,,68,,,10,,1036,,-.5
259,강진군,2019-01-30 02:00,-.8,,63,,,9,,1139,,-.4
259,강진군,2019-01-30 03:00,-.4,,63,,,8,,1110,,-.3
259,강진군,2019-01-30 04:00,-.3,,64,,,10,,1069,,0
259,강진군,2019-01-30 05:00,.5,,61,,,1,,1167,,.2
259,강진군,2019-01-30 06:00,.1,,67,,,6,,1099,,.4
259,강진군,2019-01-30 07:00,.8,,60,,,9,,1084,,.5
259,강진군,2019-01-30 08:00,.8,,62,0,.72,0,,1037,,.8
259,강진군,2019-01-30 09:00,2,,55,0,.84,9,,1019,,2.1
259,강진군,2019-01-30 10:00,3.9,,50,0,1.05,9,,871,,4.6
259,강진군,2019-01-30 11:00,6.3,,37,0,1.29,10,,756,,7.5
259,강진군,2019-01-30 12:00,8.4,,32,.4,1.83,10,,991,,12.8
259,강진군,2019-01-30 13:00,8,,30,.7,1.81,9,,938,,11.4
259,강진군,2019-01-30 14:00,9,,26,.7,1.7,7,,681,,12.1
259,강진군,2019-01-30 15:00,9.6,,24,.2,1.27,9,,695,,11.5
259,강진군,2019-01-30 16:00,9.5,,23,.5,1.21,9,,805,,10.2
259,강진군,2019-01-30 17:00,8.3,,28,0,.59,10,,847,,7.7
259,강진군,2019-01-30 18:00,6.8,,39,0,.38,10,,869,,6
259,강진군,2019-01-30 19:00,6.2,,44,,,10,,911,,5.2
259,강진군,2019-01-30 20:00,5.9,,49,,,10,,936,,4.8
259,강진군,2019-01-30 21:00,5.8,,50,,,10,,927,,4.6
259,강진군,2019-01-30 22:00,5.4,,53,,,10,,923,,4.3
259,강진군,2019-01-30 23:00,5.4,,50,,,10,,905,,4.1
259,강진군,2019-01-31 00:00,5.2,,53,,,10,,924,,4
259,강진군,2019-01-31 01:00,5.2,,56,,,10,,888,,4
259,강진군,2019-01-31 02:00,4.2,,75,,,10,,1225,,3.8
259,강진군,2019-01-31 03:00,3.7,.2,85,,,10,,1058,,3.7
259,강진군,2019-01-31 04:00,3.8,,85,,,10,,868,,3.6
259,강진군,2019-01-31 05:00,3,,79,,,10,,767,,2.8
259,강진군,2019-01-31 06:00,1.7,.3,90,,,10,,333,,2.7
