지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
155,창원,2020-09-23 07:00,15.9,,76,0,.03,,9,AcCi,2000,,15.5
155,창원,2020-09-23 08:00,17.2,,72,.2,.43,,9,ScCi,2000,,17.9
155,창원,2020-09-23 09:00,19.2,,67,.5,.91,,9,ScCi,2000,,21.3
155,창원,2020-09-23 10:00,20.2,,63,.8,1.6,,9,ScCi,2000,,24.3
155,창원,2020-09-23 11:00,20.1,,65,0,1.03,,9,Ci,2000,,23.4
155,창원,2020-09-23 12:00,21.3,,61,0,1.27,,9,ScCi,2000,,25
155,창원,2020-09-23 13:00,21.9,,62,0,1.07,,9,ScCi,2000,,25.4
155,창원,2020-09-23 14:00,22.5,,57,0,1.11,,9,ScCi,2000,,25.6
155,창원,2020-09-23 15:00,22.2,,59,0,.75,,9,ScCi,2000,,23.9
155,창원,2020-09-23 16:00,22.1,,60,0,.74,,9,ScCi,2000,,23.6
155,창원,2020-09-23 17:00,21.3,,62,0,.32,,9,ScCi,2000,,21.9
155,창원,2020-09-23 18:00,20.8,,61,0,.13,,9,ScCi,2000,,20.6
155,창원,2020-09-23 19:00,20.3,,63,0,.01,,9,,2000,,19.3
155,창원,2020-09-23 20:00,19.9,,64,,,,9,,2000,,18.5
155,창원,2020-09-23 21:00,19.9,,64,,,,8,Sc,2000,,18.5
155,창원,2020-09-23 22:00,19.8,,65,,,,10,,2000,,18.6
155,창원,2020-09-23 23:00,19.4,,68,,,,10,,2000,,18.5
155,창원,2020-09-24 00:00,19,,72,,,,7,,2000,,18.3
155,창원,2020-09-24 01:00,19.2,,71,,,,9,,2000,,18.1
155,창원,2020-09-24 02:00,19.3,0,72,,,,10,As,2000,01,18
155,창원,2020-09-24 03:00,19,,73,,,,10,ScAs,2000,,18
155,창원,2020-09-24 04:00,18.9,0,72,,,,10,ScAs,2000,01,17.9
155,창원,2020-09-24 05:00,18.5,0,73,,,,9,Sc,2000,01,17.6
155,창원,2020-09-24 06:00,18.7,,71,,,,8,ScAc,2000,,17.7
155,창원,2020-09-24 07:00,18.9,,69,.1,.03,,7,ScAc,2000,,17.6
155,창원,2020-09-24 08:00,19.7,,64,.4,.46,,8,ScCi,2000,,19.5
155,창원,2020-09-24 09:00,20.7,,65,.5,.99,,8,ScCi,2000,,22.8
155,창원,2020-09-24 10:00,20.9,,64,.5,1.41,,9,ScAc,2000,,25.3
155,창원,2020-09-24 11:00,22,,62,.4,1.79,,9,ScAc,2000,,28.3
155,창원,2020-09-24 12:00,22.5,,63,.4,1.76,,9,ScAc,2000,,28.6
155,창원,2020-09-24 13:00,23.1,,59,0,1.28,,8,ScAc,2000,,27.9
155,창원,2020-09-24 14:00,23.5,,58,.5,1.89,,7,Sc,2000,,29.1
155,창원,2020-09-24 15:00,24.6,,54,.9,2.04,,8,ScAc,2000,,30.4
155,창원,2020-09-24 16:00,23.8,,55,.2,1.01,,9,ScAc,2000,,27.2
155,창원,2020-09-24 17:00,23.3,,57,0,.42,,9,ScAc,2000,,24.5
155,창원,2020-09-24 18:00,22.8,,58,0,.24,,8,ScAc,2000,,22.8
155,창원,2020-09-24 19:00,21.8,,60,0,.01,,8,,2000,,20.9
155,창원,2020-09-24 20:00,20.9,,64,,,,5,,2000,,19.6
155,창원,2020-09-24 21:00,20.3,,62,,,,8,Ac,2000,,18.9
155,창원,2020-09-24 22:00,19.9,,64,,,,4,,2000,,18.9
155,창원,2020-09-24 23:00,19.7,,61,,,,5,,2000,,18.3
155,창원,2020-09-25 00:00,19.7,,59,,,,8,,2000,,18.1
155,창원,2020-09-25 01:00,19.4,,60,,,,4,,2000,,17.6
155,창원,2020-09-25 02:00,19,,63,,,,5,,2000,,17.1
155,창원,2020-09-25 03:00,18.3,,68,,,,8,ScAc,2000,,16.9
155,창원,2020-09-25 04:00,18,,69,,,,7,Ac,2000,,16.7
155,창원,2020-09-25 05:00,17.8,,69,,,,3,Sc,2000,,16.3
155,창원,2020-09-25 06:00,18.4,,68,,,,3,Sc,2000,,16.1
155,창원,2020-09-25 07:00,18.6,,70,.3,.05,,6,Sc,2000,,16.6
155,창원,2020-09-25 08:00,20.8,,63,.9,.53,,1,Sc,2000,,19.1
155,창원,2020-09-25 09:00,21.3,,63,1,1.11,,3,Sc,2000,,22
155,창원,2020-09-25 10:00,22.1,,62,.8,1.22,,3,Sc,2000,,24.3
155,창원,2020-09-25 11:00,24.1,,57,.9,2.05,,6,Sc,2000,,29.8
155,창원,2020-09-25 12:00,22.8,,62,.2,1.3,,8,Sc,2000,,26.7
155,창원,2020-09-25 13:00,23.2,,59,.3,1.45,,9,Sc,2000,,26.6
155,창원,2020-09-25 14:00,23.9,,56,.1,1.04,,9,Sc,2000,,26.6
155,창원,2020-09-25 15:00,24.3,,54,.5,1.28,,3,Sc,2000,,27.6
155,창원,2020-09-25 16:00,24.5,,51,.9,1.51,,4,Sc,2000,,27.2
155,창원,2020-09-25 17:00,24,,51,.7,.65,,5,Sc,2000,,24.7
155,창원,2020-09-25 18:00,23.1,,53,.3,.21,,1,Sc,2000,,21.8
155,창원,2020-09-25 19:00,21.3,,62,0,0,,4,,2000,,19.8
155,창원,2020-09-25 20:00,20.4,,64,,,,6,,2000,,18.8
155,창원,2020-09-25 21:00,20.7,,65,,,,7,Ci,2000,,18.3
155,창원,2020-09-25 22:00,20.2,,64,,,,9,,2000,,18.1
155,창원,2020-09-25 23:00,20.2,,62,,,,9,,2000,,17.7
155,창원,2020-09-26 00:00,19.8,,60,,,,8,,2000,,17.4
155,창원,2020-09-26 01:00,19.1,,58,,,,7,,2000,,16.8
155,창원,2020-09-26 02:00,18.2,,61,,,,9,,2000,,16.4
155,창원,2020-09-26 03:00,17.7,,66,,,,7,Ci,2000,,15.8
155,창원,2020-09-26 04:00,17.2,,70,,,,7,Ci,2000,,15.6
155,창원,2020-09-26 05:00,16.3,,73,,,,7,Ci,2000,,15.1
155,창원,2020-09-26 06:00,16.2,,72,,,,8,Ci,2000,,15.1
155,창원,2020-09-26 07:00,18.1,,59,.1,.02,,7,ScCi,2000,,15.5
155,창원,2020-09-26 08:00,19,,57,0,.38,,8,ScCi,2000,,17.9
155,창원,2020-09-26 09:00,19.6,,58,.2,.68,,7,ScCi,2000,,19.4
155,창원,2020-09-26 10:00,20.7,,54,.5,1.42,,7,ScCi,2000,,24.1
155,창원,2020-09-26 11:00,21.4,,55,.9,1.96,,5,ScCi,2000,,27.4
155,창원,2020-09-26 12:00,22.6,,54,.8,2.19,,6,Sc,2000,,29.8
155,창원,2020-09-26 13:00,23.8,,50,1,2.84,,5,Sc,2000,,33.5
155,창원,2020-09-26 14:00,24.7,,51,.4,1.94,,7,Sc,2000,,32.7
155,창원,2020-09-26 15:00,24.1,,49,.8,1.99,,4,Sc,2000,,30.5
155,창원,2020-09-26 16:00,24.9,,47,.9,1.66,,4,Sc,2000,,31
155,창원,2020-09-26 17:00,23.4,,51,.3,.6,,6,Sc,2000,,25.7
155,창원,2020-09-26 18:00,22,,60,0,.14,,2,Sc,2000,,22.7
155,창원,2020-09-26 19:00,21,,63,0,.01,,3,,2000,,20.6
155,창원,2020-09-26 20:00,21,,61,,,,3,,2000,,19.2
155,창원,2020-09-26 21:00,20.5,,63,,,,0,,2000,,18.4
155,창원,2020-09-26 22:00,19.6,,67,,,,1,,2000,,17.7
155,창원,2020-09-26 23:00,18.7,,69,,,,3,,2000,,17.2
155,창원,2020-09-27 00:00,17.5,,74,,,,4,,2000,,16.7
155,창원,2020-09-27 01:00,17.1,,78,,,,4,,2000,,16.8
155,창원,2020-09-27 02:00,17,,77,,,,8,,2000,,16.5
155,창원,2020-09-27 03:00,18.5,,69,,,,9,Sc,2000,,17.3
155,창원,2020-09-27 04:00,17.3,0,78,,,,5,Sc,2000,01,16.9
155,창원,2020-09-27 05:00,17.5,,74,,,,2,Sc,2000,,16.3
155,창원,2020-09-27 06:00,16.4,,79,,,,1,Sc,2000,,15.6
155,창원,2020-09-27 07:00,17.3,,75,.3,.04,,1,Sc,2000,,15.8
155,창원,2020-09-27 08:00,19.7,,65,1,.55,,0,,2000,,18.3
155,창원,2020-09-27 09:00,20.2,,63,1,1.28,,3,Sc,2000,,22.5
155,창원,2020-09-27 10:00,21.3,,62,1,1.98,,7,Sc,2000,,26.9
155,창원,2020-09-27 11:00,21,,62,.8,1.77,,9,Sc,1782,,27.8
155,창원,2020-09-27 12:00,21.9,,58,.6,2.09,,8,Sc,2000,,29.6
155,창원,2020-09-27 13:00,22.7,,51,.7,2.08,,4,Sc,2000,,30.4
155,창원,2020-09-27 14:00,23.5,,49,.9,2.61,,5,Sc,2000,,31.8
155,창원,2020-09-27 15:00,24.1,,43,.8,2,,5,Sc,2000,,31.8
155,창원,2020-09-27 16:00,23.3,,44,.9,1.48,,3,Sc,2000,,28.8
155,창원,2020-09-27 17:00,23,,42,1,1.06,,1,Sc,2000,,24.9
155,창원,2020-09-27 18:00,21.7,,46,.3,.21,,0,,2000,,21.2
155,창원,2020-09-27 19:00,20,,55,0,.01,,2,,2000,,19.1
155,창원,2020-09-27 20:00,19.2,,59,,,,0,,2000,,17.9
155,창원,2020-09-27 21:00,18.4,,60,,,,0,,2000,,17
155,창원,2020-09-27 22:00,18.3,,63,,,,0,,2000,,16.4
155,창원,2020-09-27 23:00,17.8,,63,,,,0,,2000,,15.9
155,창원,2020-09-28 00:00,16,,73,,,,0,,2000,,15.3
155,창원,2020-09-28 01:00,15.5,,76,,,,0,,2000,,14.8
155,창원,2020-09-28 02:00,14.7,,80,,,,0,,2000,,14.5
155,창원,2020-09-28 03:00,14.9,,79,,,,0,,1975,,14.1
155,창원,2020-09-28 04:00,15.1,,77,,,,0,,2000,,14
155,창원,2020-09-28 05:00,14.9,,79,,,,0,,1950,,13.9
155,창원,2020-09-28 06:00,14.5,,82,,,,0,,1613,,13.5
155,창원,2020-09-28 07:00,14.4,,83,.2,.04,,0,,1539,,13.7
155,창원,2020-09-28 08:00,16.5,,76,1,.55,,3,Ci,1726,,16.9
155,창원,2020-09-28 09:00,18.3,,69,1,1.28,,3,Ci,2000,,22.7
155,창원,2020-09-28 10:00,19.8,,62,1,1.91,,5,ScCi,2000,,27.3
155,창원,2020-09-28 11:00,21.1,,57,1,2.42,,7,ScCi,2000,,30.2
155,창원,2020-09-28 12:00,22.1,,52,1,2.65,,7,ScCi,2000,,32.2
155,창원,2020-09-28 13:00,22.3,,51,1,2.77,,7,ScCi,2000,,32.6
155,창원,2020-09-28 14:00,23.9,,46,.9,2.22,,5,Sc,2000,,33.2
155,창원,2020-09-28 15:00,23.3,,46,.8,1.91,,5,ScCi,2000,,29.7
155,창원,2020-09-28 16:00,23.6,,46,1,1.7,,3,Sc,2000,,29.3
155,창원,2020-09-28 17:00,23,,48,.9,.89,,4,ScCi,2000,,24.2
155,창원,2020-09-28 18:00,20.3,,65,.2,.19,,4,ScCi,2000,,21.5
155,창원,2020-09-28 19:00,19.3,,68,0,0,,1,,2000,,19
155,창원,2020-09-28 20:00,18.1,,72,,,,0,,2000,,17.6
155,창원,2020-09-28 21:00,18.7,,68,,,,0,,2000,,16.7
155,창원,2020-09-28 22:00,18,,67,,,,0,,2000,,15.8
155,창원,2020-09-28 23:00,16.2,,78,,,,0,,2000,,15
155,창원,2020-09-29 00:00,16.2,,75,,,,0,,2000,,14.5
155,창원,2020-09-29 01:00,15.6,,78,,,,0,,2000,,14
155,창원,2020-09-29 02:00,13.7,,85,,,,0,,2000,,13.5
155,창원,2020-09-29 03:00,14.2,,84,,,,0,,2000,,13.3
155,창원,2020-09-29 04:00,13.5,,84,,,,0,,2000,,12.8
155,창원,2020-09-29 05:00,13.2,,86,,,,0,,2000,,12.5
155,창원,2020-09-29 06:00,13.8,,80,,,,1,Ci,2000,,12.4
155,창원,2020-09-29 07:00,14,,83,.3,.03,,0,,2000,,12.8
155,창원,2020-09-29 08:00,16.3,,76,1,.54,,2,Ci,1779,,16.7
155,창원,2020-09-29 09:00,17.2,,70,1,1.27,,4,Ci,1778,,21.5
155,창원,2020-09-29 10:00,18.9,,62,1,1.9,,7,Ci,2000,,26.1
155,창원,2020-09-29 11:00,21.1,,55,1,2.39,,7,Ci,2000,,30.7
155,창원,2020-09-29 12:00,22.8,,48,1,2.6,,8,Ci,2000,,32.5
155,창원,2020-09-29 13:00,23.3,,47,1,2.63,,8,Cs,2000,,32.3
155,창원,2020-09-29 14:00,23.9,,46,.9,1.92,,8,ScCi,2000,,31.6
155,창원,2020-09-29 15:00,24.8,,46,1,2.25,,4,Ci,2000,,32.3
155,창원,2020-09-29 16:00,23.6,,46,.7,1.25,,8,Ci,2000,,27.3
155,창원,2020-09-29 17:00,22.4,,57,.8,.86,,8,Ci,2000,,24.4
155,창원,2020-09-29 18:00,20.8,,60,0,.13,,8,ScCi,2000,,21.4
155,창원,2020-09-29 19:00,19.9,,68,0,0,,9,,2000,,19.5
155,창원,2020-09-29 20:00,18.7,,71,,,,3,,2000,,18
155,창원,2020-09-29 21:00,18.2,,78,,,,7,Ci,2000,,17.6
155,창원,2020-09-29 22:00,17.6,,78,,,,4,,2000,,17.1
155,창원,2020-09-29 23:00,17.5,,79,,,,6,,2000,,16.5
155,창원,2020-09-30 00:00,16.7,,81,,,,3,Ci,2000,,15.9
155,창원,2020-09-30 01:00,16.1,,83,,,,5,,2000,,15.7
155,창원,2020-09-30 02:00,15.9,,83,,,,7,,2000,,15.4
155,창원,2020-09-30 03:00,16.7,,75,,,,8,Ci,2000,,15.2
155,창원,2020-09-30 04:00,16.1,,78,,,,8,Ci,2000,,15.1
155,창원,2020-09-30 05:00,16.2,,76,,,,8,Ci,1937,,14.8
155,창원,2020-09-30 06:00,15.7,,79,,,,7,Ci,1622,,14.8
155,창원,2020-09-30 07:00,16.1,,77,0,.02,,8,Ci,1547,,15.5
155,창원,2020-09-30 08:00,17.1,,73,.6,.45,,7,Ci,1509,,17.6
155,창원,2020-09-30 09:00,18.6,,68,1,1.21,,4,Ci,1797,,21.9
155,창원,2020-09-30 10:00,21.1,,59,1,1.88,,4,Ci,2000,,27.3
155,창원,2020-09-30 11:00,22.2,,55,1,2.39,,3,ScCi,2000,,30.9
155,창원,2020-09-30 12:00,23.9,,53,1,2.68,,2,Sc,2000,,33.6
155,창원,2020-09-30 13:00,24.2,,47,1,2.89,,4,Sc,2000,,35.1
155,창원,2020-09-30 14:00,24.8,,44,1,2.73,,4,Sc,2000,,36
155,창원,2020-09-30 15:00,25.3,,45,.7,1.8,,6,Sc,2000,,33
155,창원,2020-09-30 16:00,23.3,,59,.8,1.51,,7,Sc,2000,,29.4
155,창원,2020-09-30 17:00,22,,63,.8,.8,,5,Sc,2000,,24.8
155,창원,2020-09-30 18:00,20.9,,67,.1,.18,,6,Sc,2000,,22.3
155,창원,2020-09-30 19:00,19.4,,74,0,0,,5,,2000,,20.5
155,창원,2020-09-30 20:00,19.5,,73,,,,4,,2000,,19.3
155,창원,2020-09-30 21:00,18.7,,78,,,,3,Sc,2000,,18.7
155,창원,2020-09-30 22:00,18.8,,77,,,,3,,2000,,17.9
155,창원,2020-09-30 23:00,18.3,,76,,,,3,,2000,,17.1
155,창원,2020-10-01 00:00,18.2,,62,,,,8,Sc,2000,,16.6
155,창원,2020-10-01 01:00,16.6,,75,,,,0,,2000,,16.1
155,창원,2020-10-01 02:00,17,,70,,,,1,,2000,,15.4
155,창원,2020-10-01 03:00,16.9,,71,,,,1,Ci,2000,,15
155,창원,2020-10-01 04:00,15.7,,76,,,,0,,2000,,14.6
155,창원,2020-10-01 05:00,15.6,,77,,,,0,,2000,,14.3
155,창원,2020-10-01 06:00,14.9,,80,,,,0,,2000,,14.1
155,창원,2020-10-01 07:00,15.1,,81,.2,.02,,0,,2000,,14.3
155,창원,2020-10-01 08:00,16.6,,73,1,.48,,0,,2000,,17.3
155,창원,2020-10-01 09:00,18.6,,68,1,1.18,,0,,2000,,22.1
155,창원,2020-10-01 10:00,20.2,,63,1,1.83,,0,,2000,,26.5
155,창원,2020-10-01 11:00,21.7,,57,1,2.32,,1,Sc,2000,,30.9
155,창원,2020-10-01 12:00,23.5,,48,1,2.67,,3,Sc,2000,,33.8
155,창원,2020-10-01 13:00,24.3,,51,1,2.79,,3,Sc,2000,,35
155,창원,2020-10-01 14:00,24.4,,53,1,2.53,,4,Sc,2000,,33.8
155,창원,2020-10-01 15:00,23.1,,60,.8,1.71,,2,Sc,2000,,30.8
155,창원,2020-10-01 16:00,22.1,,65,1,1.62,,2,Sc,2000,,28.2
155,창원,2020-10-01 17:00,21.2,,68,1,.92,,2,Sc,2000,,23.8
155,창원,2020-10-01 18:00,20.2,,72,.3,.2,,3,Sc,2000,,21
155,창원,2020-10-01 19:00,19.1,,77,0,0,,4,,2000,,19.3
155,창원,2020-10-01 20:00,18.7,,79,,,,6,,2000,,18.6
155,창원,2020-10-01 21:00,18.7,,80,,,,9,Ac,2000,,18.3
155,창원,2020-10-01 22:00,18.6,,78,,,,10,,2000,,18
155,창원,2020-10-01 23:00,17.7,,82,,,,6,,2000,,17.3
155,창원,2020-10-02 00:00,17.6,,82,,,,5,Ac,2000,,16.9
155,창원,2020-10-02 01:00,17.3,,85,,,,6,,2000,,16.3
155,창원,2020-10-02 02:00,16.5,,89,,,,4,,1940,,16
155,창원,2020-10-02 03:00,16.1,,90,,,,0,,1835,,15.5
155,창원,2020-10-02 04:00,16,,89,,,,0,,1596,,15.2
155,창원,2020-10-02 05:00,15.8,,90,,,,1,Ci,1556,,14.9
155,창원,2020-10-02 06:00,15.4,,91,,,,2,Ci,1678,,14.7
155,창원,2020-10-02 07:00,15.8,,88,.1,.02,,3,Ci,1549,,15.2
155,창원,2020-10-02 08:00,17,,84,1,.47,,0,,1377,,18.1
155,창원,2020-10-02 09:00,19.3,,75,1,1.17,,3,Ac,1365,,23.5
155,창원,2020-10-02 10:00,22.2,,67,1,1.84,,3,Sc,2000,,28.5
155,창원,2020-10-02 11:00,23.7,,60,1,2.22,,3,ScCi,2000,,32
155,창원,2020-10-02 12:00,24.5,,59,1,2.72,,4,ScCi,2000,,33.5
155,창원,2020-10-02 13:00,24.8,,54,1,2.78,,4,ScCi,2000,,33.9
155,창원,2020-10-02 14:00,25.3,,51,1,2.41,,5,Sc,2000,,32.9
155,창원,2020-10-02 15:00,24.1,,58,1,2.16,,4,Sc,2000,,31.7
155,창원,2020-10-02 16:00,23.4,,62,1,1.63,,4,Ci,2000,,29.5
155,창원,2020-10-02 17:00,23.2,,63,1,.89,,6,Ci,2000,,25.5
155,창원,2020-10-02 18:00,21.8,,68,.3,.18,,5,Ci,2000,,22.1
155,창원,2020-10-02 19:00,20.2,,76,0,0,,5,,2000,,20.5
155,창원,2020-10-02 20:00,20.2,,76,,,,6,,2000,,19.8
155,창원,2020-10-02 21:00,19.8,,79,,,,8,Ci,2000,,19.7
155,창원,2020-10-02 22:00,19.4,,82,,,,9,,2000,,19.4
155,창원,2020-10-02 23:00,19,,83,,,,9,,2000,,19.2
155,창원,2020-10-03 00:00,18.9,,85,,,,9,Ac,2000,,18.9
155,창원,2020-10-03 01:00,19.1,,83,,,,10,,2000,,19
155,창원,2020-10-03 02:00,18.6,,88,,,,10,,1891,,18.9
155,창원,2020-10-03 03:00,19.2,,87,,,,10,As,1841,,18.9
155,창원,2020-10-03 04:00,19.4,,83,,,,10,As,1876,,18.9
155,창원,2020-10-03 05:00,18.9,,85,,,,10,As,1707,,18.8
155,창원,2020-10-03 06:00,19.2,,84,,,,10,As,1767,,18.7
155,창원,2020-10-03 07:00,19,,83,0,0,,10,As,1391,,18.7
155,창원,2020-10-03 08:00,19.5,,78,0,.13,,10,As,1745,,19.8
155,창원,2020-10-03 09:00,20.4,,72,0,.42,,10,As,2000,,22
155,창원,2020-10-03 10:00,20.6,,72,0,.83,,10,As,1756,,23.9
155,창원,2020-10-03 11:00,21.6,,68,0,1.26,,8,Ac,2000,,26.8
155,창원,2020-10-03 12:00,23.5,,58,0,1.84,,9,Ac,2000,,30.5
155,창원,2020-10-03 13:00,25.2,,52,.6,2.23,,6,Ac,2000,,33.7
155,창원,2020-10-03 14:00,25.5,,53,1,2.38,,2,Sc,2000,,34.8
155,창원,2020-10-03 15:00,25.7,,53,1,2.14,,1,Sc,2000,,33.6
155,창원,2020-10-03 16:00,25.1,,54,1,1.42,,1,Sc,2000,,30
155,창원,2020-10-03 17:00,23.2,,66,.7,.77,,4,Ci,2000,,25
155,창원,2020-10-03 18:00,22.2,,74,0,.13,,8,Ci,1898,,22.9
155,창원,2020-10-03 19:00,21.6,,75,0,0,,8,,1975,,21.7
155,창원,2020-10-03 20:00,21.4,,75,,,,10,,1890,,21
155,창원,2020-10-03 21:00,21,,75,,,,9,Ci,2000,,20.7
155,창원,2020-10-03 22:00,20.6,,74,,,,10,,2000,,20.3
155,창원,2020-10-03 23:00,20.3,,73,,,,10,,2000,,20.2
155,창원,2020-10-04 00:00,19.9,0,75,,,,10,,2000,01,19.9
155,창원,2020-10-04 01:00,19.9,0,77,,,,10,As,2000,01,19.8
155,창원,2020-10-04 02:00,18.5,0,88,,,,10,As,1625,01,19.6
155,창원,2020-10-04 03:00,18.2,0,90,,,,10,ScAs,1118,01,19.3
155,창원,2020-10-04 04:00,19,0,87,,,,10,As,1371,01,19.2
155,창원,2020-10-04 05:00,19.2,0,86,,,,9,AcCi,1220,01,19.1
155,창원,2020-10-04 06:00,18.3,0,90,,,,9,AcCi,882,1901,18.9
155,창원,2020-10-04 07:00,18.7,,89,0,0,,9,AcCi,1115,19,19
155,창원,2020-10-04 08:00,18.9,,88,0,.13,,9,Ac,1050,19,20.3
155,창원,2020-10-04 09:00,20.2,,80,0,.51,,9,Ac,1407,,23.3
155,창원,2020-10-04 10:00,22,,73,.2,1.04,,8,Ac,1797,,26.6
155,창원,2020-10-04 11:00,23.6,,67,.7,1.87,,7,Ac,2000,,30.3
155,창원,2020-10-04 12:00,23.5,,66,0,1.21,,9,Ac,2000,,28.9
155,창원,2020-10-04 13:00,24.8,,59,.1,1.38,,9,Ac,2000,,30.6
155,창원,2020-10-04 14:00,24.8,,50,.4,1.47,,8,AcCi,2000,,29.4
155,창원,2020-10-04 15:00,25.2,,54,.2,1.14,,9,ScCi,2000,,28.8
155,창원,2020-10-04 16:00,23.2,,64,0,.28,,9,Sc,2000,,25
155,창원,2020-10-04 17:00,22.8,,63,0,.11,,9,Sc,2000,,23.3
155,창원,2020-10-04 18:00,21.6,,61,0,0,,10,ScAs,2000,,21.5
155,창원,2020-10-04 19:00,21,,56,0,0,,10,,2000,,20.1
155,창원,2020-10-04 20:00,20.8,,51,,,,10,,2000,,19.5
155,창원,2020-10-04 21:00,19.8,,51,,,,9,Ci,2000,,18.4
155,창원,2020-10-04 22:00,18.9,,56,,,,10,,2000,,17.9
155,창원,2020-10-04 23:00,18.3,,59,,,,10,,2000,,17.6
155,창원,2020-10-05 00:00,18.5,,60,,,,9,Ci,2000,,17.3
155,창원,2020-10-05 01:00,19,,55,,,,9,,2000,,16.5
155,창원,2020-10-05 02:00,16.7,,57,,,,9,,2000,,15.4
155,창원,2020-10-05 03:00,15.5,,46,,,,9,Ci,2000,,13.9
155,창원,2020-10-05 04:00,14.3,,43,,,,8,Ci,2000,,12.5
155,창원,2020-10-05 05:00,12.9,,43,,,,0,,2000,,10.9
155,창원,2020-10-05 06:00,12.1,,42,,,,0,,2000,,10
155,창원,2020-10-05 07:00,11.7,,43,.2,.02,,0,,2000,,9.7
155,창원,2020-10-05 08:00,13.2,,41,1,.52,,0,,2000,,12.2
155,창원,2020-10-05 09:00,14.8,,36,1,1.27,,0,,2000,,17.3
155,창원,2020-10-05 10:00,15.7,,36,1,1.94,,0,,2000,,21.9
155,창원,2020-10-05 11:00,17.7,,34,1,2.44,,0,,2000,,25.6
155,창원,2020-10-05 12:00,18.1,,32,1,2.76,,0,,2000,,27.7
155,창원,2020-10-05 13:00,19.1,,31,1,2.81,,0,,2000,,29.5
155,창원,2020-10-05 14:00,19.8,,32,1,2.65,,0,,2000,,29.8
155,창원,2020-10-05 15:00,19.9,,32,1,2.23,,0,,2000,,28.6
155,창원,2020-10-05 16:00,20.2,,34,1,1.64,,0,,2000,,26.2
155,창원,2020-10-05 17:00,19.7,,34,1,.95,,1,Ci,2000,,20.1
155,창원,2020-10-05 18:00,18.2,,37,.1,.13,,0,,2000,,16.9
155,창원,2020-10-05 19:00,17.2,,42,0,0,,4,,2000,,14.9
155,창원,2020-10-05 20:00,16.4,,47,,,,5,,2000,,14
155,창원,2020-10-05 21:00,16.1,,46,,,,6,Ci,2000,,13.3
155,창원,2020-10-05 22:00,16.1,,47,,,,8,,2000,,13.2
155,창원,2020-10-05 23:00,15.4,,49,,,,6,,2000,,12.5
155,창원,2020-10-06 00:00,15.1,,50,,,,8,,2000,,12.5
155,창원,2020-10-06 01:00,14.8,,50,,,,9,,2000,,12.4
155,창원,2020-10-06 02:00,14.8,,50,,,,9,,2000,,12.3
155,창원,2020-10-06 03:00,14.4,,52,,,,9,Ci,2000,,12.2
155,창원,2020-10-06 04:00,13.9,,55,,,,9,Ci,2000,,12.1
155,창원,2020-10-06 05:00,13,,57,,,,0,,2000,,11
155,창원,2020-10-06 06:00,12.5,,58,,,,0,,2000,,10.3
155,창원,2020-10-06 07:00,13.3,,58,.1,.02,,0,,2000,,10.5
155,창원,2020-10-06 08:00,14.9,,54,1,.48,,0,,2000,,13.5
155,창원,2020-10-06 09:00,15.6,,53,1,1.21,,0,,2000,,18
155,창원,2020-10-06 10:00,16.8,,48,1,1.88,,0,,2000,,22.8
155,창원,2020-10-06 11:00,18.5,,45,1,2.37,,0,,2000,,27.9
155,창원,2020-10-06 12:00,19.6,,41,1,2.68,,0,,2000,,31.2
155,창원,2020-10-06 13:00,21,,40,1,2.77,,0,,2000,,32.6
155,창원,2020-10-06 14:00,21.1,,36,1,2.6,,0,,2000,,31.1
155,창원,2020-10-06 15:00,21.5,,33,1,2.21,,0,,2000,,30.6
155,창원,2020-10-06 16:00,21.4,,32,1,1.63,,0,,2000,,27.7
155,창원,2020-10-06 17:00,20,,44,1,.91,,0,,2000,,21.3
155,창원,2020-10-06 18:00,17.4,,61,0,.09,,0,,2000,,18
155,창원,2020-10-06 19:00,16.5,,64,0,0,,3,,2000,,16.2
155,창원,2020-10-06 20:00,15.4,,72,,,,6,,2000,,15.4
155,창원,2020-10-06 21:00,15.8,,71,,,,7,Ci,2000,,15
155,창원,2020-10-06 22:00,16.2,,67,,,,9,,2000,,15
155,창원,2020-10-06 23:00,16.5,,64,,,,9,,2000,,14.8
155,창원,2020-10-07 00:00,16,,64,,,,7,,2000,,14.4
155,창원,2020-10-07 01:00,15.4,,65,,,,10,,2000,,14.1
155,창원,2020-10-07 02:00,15,,65,,,,10,,2000,,14.1
155,창원,2020-10-07 03:00,15,,65,,,,9,Ci,2000,,14.1
155,창원,2020-10-07 04:00,14.8,,62,,,,9,Ci,2000,,13.4
155,창원,2020-10-07 05:00,14,,69,,,,9,Ci,2000,,13.6
155,창원,2020-10-07 06:00,14.4,,66,,,,8,Ci,2000,,13.2
155,창원,2020-10-07 07:00,14.1,,69,0,0,,8,Ci,2000,,13.4
155,창원,2020-10-07 08:00,14.9,,66,.6,.36,,4,Cc,2000,,14.4
155,창원,2020-10-07 09:00,16.8,,60,.8,1.12,,9,Ac,2000,,19.4
155,창원,2020-10-07 10:00,18.1,,56,.5,1.55,,4,Ci,2000,,23.6
155,창원,2020-10-07 11:00,19.7,,52,1,2.33,,0,,2000,,27.6
155,창원,2020-10-07 12:00,20.7,,45,1,2.63,,0,,2000,,30.3
